公司代號,公司名稱,產業別,year_quarter,營業收入-當月營收,營收成長_年季平均(%)
2724,藝舍-KY,觀光餐旅,2018Q2,57170,-7.526325154068874
2726,雅茗-KY,觀光餐旅,2018Q2,173610,9.136513364681033
2727,王品,觀光餐旅,2018Q2,1315313,9.51377463681718
2729,瓦城,觀光餐旅,2018Q2,360943,14.157803016645634
2731,雄獅,觀光餐旅,2018Q2,2780296,10.328943661245251
2732,六角,觀光餐旅,2018Q2,315910,50.51145594618159
2734,易飛網,觀光餐旅,2018Q2,80954,-33.93883013448231
2736,富野,觀光餐旅,2018Q2,43129,33.76236702540086
2739,寒舍,觀光餐旅,2018Q2,353129,3.197365191064561
2740,天蔥,觀光餐旅,2018Q2,30226,-43.0267845362185
2743,山富,觀光餐旅,2018Q2,450686,-10.001038405009904
2745,五福,觀光餐旅,2018Q2,617620,14.538882799880568
2748,雲品,觀光餐旅,2018Q2,112246,3.521230678422548
2751,王座,觀光餐旅,2018Q2,80623,23.50715401819909
2752,豆府,觀光餐旅,2018Q2,92170,27.25565726435544
2801,彰銀,金融保險業,2018Q2,2928630,5.819086841871352
2809,京城銀,金融保險業,2018Q2,589811,-28.46917428188538
2812,台中銀,金融保險業,2018Q2,909818,-4.691079709909606
2816,旺旺保,金融保險業,2018Q2,636160,4.861826543479515
2820,華票,金融保險業,2018Q2,151033,-18.975885839972104
2832,台產,金融保險業,2018Q2,457955,6.541053743378335
2834,臺企銀,金融保險業,2018Q2,2380557,24.667038834646394
2836,高雄銀,金融保險業,2018Q2,333671,5.3793290761058365
2838,聯邦銀,金融保險業,2018Q2,1114305,5.691353797444942
2845,遠東銀,金融保險業,2018Q2,1028490,-0.0636450645924529
2849,安泰銀,金融保險業,2018Q2,583266,-49.29686922732548
2850,新產,金融保險業,2018Q2,1235005,0.286485253074154
2851,中再保,金融保險業,2018Q2,1210144,-4.616786393824317
2852,第一保,金融保險業,2018Q2,526986,0.568311934168944
2855,統一證,金融保險業,2018Q2,800292,69.40300876975735
2867,三商壽,金融保險業,2018Q2,13348021,-16.144274842298024
2880,華南金,金融保險業,2018Q2,4445709,10.181747345092935
2881,富邦金,金融保險業,2018Q2,24911889,-29.32699607302365
2882,國泰金,金融保險業,2018Q2,37697750,-23.337141827085816
2883,凱基金,金融保險業,2018Q2,22781900,575.1450862990465
2884,玉山金,金融保險業,2018Q2,4176080,1.5938198276879212
2885,元大金,金融保險業,2018Q2,8750704,9.919603105336964
2886,兆豐金,金融保險業,2018Q2,5307248,-2.941465850050017
2887,台新金,金融保險業,2018Q2,3451032,4.204401787431634
2888,新光金,金融保險業,2018Q2,21680637,-27.698922748935583
2889,國票金,金融保險業,2018Q2,530480,12.270424252172475
2890,永豐金,金融保險業,2018Q2,2681323,-22.7966808587338
2891,中信金,金融保險業,2018Q2,23597474,-12.58554984481348
2892,第一金,金融保險業,2018Q2,5390410,21.632239162692294
2897,王道銀行,金融保險業,2018Q2,716127,-7.998355569544634
2901,欣欣,貿易百貨,2018Q2,9628,-13.245629843214994
2903,遠百,貿易百貨,2018Q2,2649366,-1.974266712299624
2904,匯僑,其他,2018Q2,40053,11.577569156196896
2905,三商,貿易百貨,2018Q2,24912193,82.8760366712356
2906,高林,貿易百貨,2018Q2,592753,-15.43540381797768
2908,特力,貿易百貨,2018Q2,3502277,9.750267381522487
2910,統領,貿易百貨,2018Q2,32410,87.60129659643437
2911,麗嬰房,貿易百貨,2018Q2,397167,-5.514266818287791
2912,統一超,貿易百貨,2018Q2,20466943,10.86762513865263
2913,農林,貿易百貨,2018Q2,18659,1.056109185441941
2915,潤泰全,貿易百貨,2018Q2,602766,-46.99625576188826
2916,滿心,居家生活,2018Q2,94536,6.189203154134747
2923,鼎固-KY,建材營造,2018Q2,440274,22.31124396464072
2924,宏太-KY,居家生活,2018Q2,46099,-23.42358803986711
2926,誠品生活,文化創意業,2018Q2,352321,5.330802116655207
2929,淘帝-KY,貿易百貨,2018Q2,452305,26.32629976678909
2937,集雅社,居家生活,2018Q2,117440,14.923182307466485
2939,永邑-KY,貿易百貨,2018Q2,141981,-71.56547025390226
2941,米斯特,居家生活,2018Q2,16343,-40.801246060781686
3002,歐格,電腦及週邊設備業,2018Q2,50268,-9.734417928136615
3003,健和興,電子零組件業,2018Q2,302771,-3.054647450778231
3004,豐達科,鋼鐵工業,2018Q2,194447,28.25811643338654
3005,神基,電腦及週邊設備業,2018Q2,2070789,14.211548399799902
3006,晶豪科,半導體業,2018Q2,1013078,28.01588133980482
3008,大立光,光電業,2018Q2,4507713,16.822137079343555
3010,華立,電子通路業,2018Q2,4447218,20.124986528131288
3011,今皓,電子零組件業,2018Q2,142671,66.23478007573551
3013,晟銘電,電腦及週邊設備業,2018Q2,536035,24.12412528308178
3014,聯陽,半導體業,2018Q2,281575,12.877879824093707
3015,全漢,電子零組件業,2018Q2,1199637,-6.079512092007297
3016,嘉晶,半導體業,2018Q2,377524,24.99759953646221
3017,奇鋐,電腦及週邊設備業,2018Q2,2305399,1.6344218751722086
3018,隆銘綠能,其他電子業,2018Q2,160219,-2.9046372385038666
3019,亞光,光電業,2018Q2,1754713,-1.6389463611948982
3021,鴻名,電子零組件業,2018Q2,202843,7.890621675673375
3022,威強電,電腦及週邊設備業,2018Q2,482389,-0.1178156278599795
3023,信邦,電子零組件業,2018Q2,1402581,16.54086796121345
3024,憶聲,光電業,2018Q2,174022,-34.29958621522849
3025,星通,通信網路業,2018Q2,35839,-34.54063926940639
3026,禾伸堂,電子零組件業,2018Q2,1520248,32.86836990113409
3027,盛達,通信網路業,2018Q2,86757,30.27163385738096
3028,增你強,電子通路業,2018Q2,2277090,-12.774722906934652
3029,零壹,資訊服務業,2018Q2,687467,1.920798919513544
3030,德律,其他電子業,2018Q2,537760,66.63413062137649
3031,佰鴻,光電業,2018Q2,146743,-28.21810995504552
3032,偉訓,電子零組件業,2018Q2,561382,-0.6934346597040166
3033,威健,電子通路業,2018Q2,4304529,-3.38186989669146
3034,聯詠,半導體業,2018Q2,4523614,16.59156556605731
3035,智原,半導體業,2018Q2,419904,-12.426770999960375
3036,文曄,電子通路業,2018Q2,18260576,28.796564555231388
3037,欣興,電子零組件業,2018Q2,6029328,18.052631104911733
3038,全台,光電業,2018Q2,225542,-9.621241264345707
3040,遠見,其他,2018Q2,16032,14.424380843622869
3041,揚智,半導體業,2018Q2,213783,-39.859059836273104
3042,晶技,電子零組件業,2018Q2,649293,-6.734360276711636
3043,科風,其他電子業,2018Q2,99444,-5.379740813336125
3044,健鼎,電子零組件業,2018Q2,4251438,15.369166363868503
3045,台灣大,通信網路業,2018Q2,8984410,-4.100662383984602
3046,建碁,電腦及週邊設備業,2018Q2,116202,-2.9531142995540263
3047,訊舟,通信網路業,2018Q2,551594,0.1068955817097848
3048,益登,電子通路業,2018Q2,6457116,4.302223873424572
3049,精金,光電業,2018Q2,350424,34.383065211972465
3050,鈺德,光電業,2018Q2,67893,-3.1801263494146
3051,力特,光電業,2018Q2,190860,7.669308662172454
3052,夆典,建材營造,2018Q2,52117,-83.75860886908286
3054,立萬利,食品工業,2018Q2,17055,-19.09392789373814
3055,蔚華科,電子通路業,2018Q2,314231,17.441873502689088
3056,富華新,建材營造,2018Q2,240743,-78.25918514049987
3057,喬鼎,電腦及週邊設備業,2018Q2,178269,30.73792132359412
3058,立德,電子零組件業,2018Q2,424011,14.01761849188721
3059,華晶科,光電業,2018Q2,1295793,56.12358866911091
3060,銘異,電腦及週邊設備業,2018Q2,496324,-21.77875000197001
3062,建漢,通信網路業,2018Q2,811711,25.35554501974435
3064,泰偉,文化創意業,2018Q2,2714,8.69042851421706
3066,李洲,光電業,2018Q2,37710,4.509048582434942
3067,全域,其他電子業,2018Q2,14636,-33.97690364489354
3071,協禧,電腦及週邊設備業,2018Q2,238576,27.14221002424792
3073,天方能源,綠能環保,2018Q2,5804,133.1860184813178
3078,僑威,電子零組件業,2018Q2,742165,76.58654624016141
3081,聯亞,通信網路業,2018Q2,122266,-28.45674027782654
3083,網龍,文化創意業,2018Q2,40737,-21.6927453769559
3085,新零售,數位雲端,2018Q2,76541,19.987145522095595
3086,華義,文化創意業,2018Q2,9433,22.315871369294605
3088,艾訊,電腦及週邊設備業,2018Q2,468961,28.6142513150461
3090,日電貿,電子零組件業,2018Q2,988337,44.66269809324049
3092,鴻碩,電子零組件業,2018Q2,280590,26.37709097132768
3093,港建*,其他電子業,2018Q2,149255,68.7565012889512
3094,聯傑,半導體業,2018Q2,21582,-23.080761280205287
3095,及成,通信網路業,2018Q2,47417,-47.72855048339268
3105,穩懋,半導體業,2018Q2,1543443,19.39675145296553
3114,好德,電子零組件業,2018Q2,263203,24.17403037322552
3115,富榮綱,電子零組件業,2018Q2,39986,-18.51066865026799
3118,進階,生技醫療業,2018Q2,64633,8.506530571131183
3122,笙泉,半導體業,2018Q2,40690,16.064806891437048
3128,昇銳,光電業,2018Q2,67354,5.817661937754316
3130,一零四,數位雲端,2018Q2,140124,3.2023332547725665
3131,弘塑,其他電子業,2018Q2,149237,-35.3921615315015
3138,耀登,通信網路業,2018Q2,47005,-27.86772040205632
3141,晶宏,半導體業,2018Q2,120886,30.539387722045245
3147,大綜,資訊服務業,2018Q2,220101,-22.24585177675017
3149,正達,光電業,2018Q2,432072,50.86470877837407
3150,鈺寶-創,半導體業,2018Q2,28366,25.8027319496186
3152,璟德,通信網路業,2018Q2,155007,-8.31134876787848
3162,精確,電機機械,2018Q2,59774,18.03479394166781
3163,波若威,通信網路業,2018Q2,230398,44.37502741520087
3164,景岳,生技醫療業,2018Q2,35111,-29.25305768804529
3167,大量,電機機械,2018Q2,398346,0.2103091746119594
3168,眾福科,光電業,2018Q2,220635,1.2017521730156182
3169,亞信,半導體業,2018Q2,50266,-17.608877378747398
3171,炎洲流通,居家生活,2018Q2,121571,-11.624576554571757
3176,基亞,生技醫療業,2018Q2,34293,-20.059210219590657
3178,公準,半導體業,2018Q2,94136,3.70598863085533
3188,鑫龍騰,建材營造,2018Q2,90240,10.317848410757946
3189,景碩,半導體業,2018Q2,1905397,17.163415982433452
3191,雲嘉南,電子零組件業,2018Q2,21346,-3.4423485773736826
3202,樺晟,電子零組件業,2018Q2,270701,10.852624294120778
3205,佰研,生技醫療業,2018Q2,39864,5.855174061977217
3206,志豐,電子零組件業,2018Q2,256578,59.962343904887184
3207,耀勝,電子零組件業,2018Q2,68872,-7.357886524441096
3209,全科,電子通路業,2018Q2,2704878,21.65754980988183
3211,順達,電腦及週邊設備業,2018Q2,1408905,-1.9343688574340008
3213,茂訊,電腦及週邊設備業,2018Q2,217631,7.582603365432147
3217,優群,電子零組件業,2018Q2,153466,18.859010502184084
3218,大學光,生技醫療業,2018Q2,97575,8.837505019408379
3219,倚強科,其他電子業,2018Q2,44655,38.7188965860023
3221,台嘉碩,通信網路業,2018Q2,146642,-13.95662684535405
3224,三顧,電子通路業,2018Q2,122887,-0.691756301366542
3226,龍鋒,電機機械,2018Q2,157844,58.46041099878528
3227,原相,半導體業,2018Q2,507348,8.431556517780622
3228,金麗科,半導體業,2018Q2,32178,51.02079128924767
3229,晟鈦,電子零組件業,2018Q2,43612,-1.379403916602596
3230,錦明,光電業,2018Q2,66240,-14.603960396039604
3231,緯創,電腦及週邊設備業,2018Q2,67015115,-3.992241170961712
3232,昱捷,電子通路業,2018Q2,147868,94.4940613203204
3234,光環,通信網路業,2018Q2,165309,48.74344277783276
3236,千如,電子零組件業,2018Q2,218208,5.910275638132125
3252,海灣,觀光餐旅,2018Q2,19965,-79.79169197133487
3257,虹冠電,半導體業,2018Q2,86696,39.87060968330026
3259,鑫創,半導體業,2018Q2,64665,76.67067373367576
3260,威剛,半導體業,2018Q2,2513848,-8.731649014576226
3264,欣銓,半導體業,2018Q2,698427,10.55958335971633
3265,台星科,半導體業,2018Q2,304472,26.16887879629208
3266,昇陽,建材營造,2018Q2,244404,74.73029490616622
3268,海德威,半導體業,2018Q2,78528,-26.35675635122336
3272,東碩,電腦及週邊設備業,2018Q2,486478,53.9657873498647
3276,宇環,電子零組件業,2018Q2,124558,-34.15760984480061
3284,太普高,其他,2018Q2,86369,14.228088505640711
3285,微端,其他電子業,2018Q2,108209,-0.9845815985725396
3287,廣寰科,電腦及週邊設備業,2018Q2,30118,7.714316369228569
3288,點晶,電子零組件業,2018Q2,14555,6.512989388949872
3289,宜特,其他電子業,2018Q2,287259,6.084968720225126
3290,東浦,電子零組件業,2018Q2,189960,-7.294981162277705
3293,鈊象,文化創意業,2018Q2,250975,-9.525629147906084
3294,英濟,電子零組件業,2018Q2,334687,-21.92268482553813
3296,勝德,電子零組件業,2018Q2,287517,23.051935545997303
3297,杭特,光電業,2018Q2,25381,4.893168574616688
3303,岱稜,其他電子業,2018Q2,187576,-0.4415948367372935
3305,昇貿,其他電子業,2018Q2,452377,9.63897762029636
3306,鼎天,通信網路業,2018Q2,137646,22.40966855496368
3308,聯德,電子零組件業,2018Q2,54258,-36.07078895277594
3310,佳穎,電子零組件業,2018Q2,132819,29.87346970704424
3311,閎暉,通信網路業,2018Q2,157451,-12.35826843971434
3312,弘憶股,電子通路業,2018Q2,736532,-1.708319265266577
3313,斐成,其他,2018Q2,11255,-84.42667183240857
3317,尼克森,半導體業,2018Q2,210150,6.813930793315171
3321,同泰,電子零組件業,2018Q2,201716,5.03689277922132
3322,建舜電,電子零組件業,2018Q2,235257,25.17865029238521
3323,加百裕,電腦及週邊設備業,2018Q2,790067,15.638740083721204
3324,雙鴻,其他電子業,2018Q2,623106,9.43626202628131
3325,旭品,電腦及週邊設備業,2018Q2,118800,59.05743740795288
3332,幸康,電子零組件業,2018Q2,92486,-19.83322787278858
3338,泰碩,電子零組件業,2018Q2,253148,-2.9124575250630893
3339,泰谷,光電業,2018Q2,55175,-11.553012086819916
3346,麗清,汽車工業,2018Q2,375284,66.60259170636206
3349,寶德,電腦及週邊設備業,2018Q2,51861,18.15054449355265
3354,律勝,電子零組件業,2018Q2,42795,2.53737780333525
3356,奇偶,光電業,2018Q2,120109,-18.89513879979202
3357,臺慶科,電子零組件業,2018Q2,309167,13.638435356646646
3360,尚立,電子通路業,2018Q2,1212543,86.29229261217856
3362,先進光,光電業,2018Q2,155774,-2.8458808634313977
3363,上詮,通信網路業,2018Q2,95096,-30.283569396791883
3372,典範,半導體業,2018Q2,111288,0.3290570936595656
3373,熱映,其他電子業,2018Q2,65068,3.091084810748293
3374,精材,半導體業,2018Q2,240557,-8.418199330716606
3376,新日興,電子零組件業,2018Q2,810335,8.220416623262846
3379,彬台,電機機械,2018Q2,43918,-6.646827505579764
3380,明泰,通信網路業,2018Q2,1380544,-26.871110268282568
3388,崇越電,電子零組件業,2018Q2,743274,11.775064551493069
3390,旭軟,電子零組件業,2018Q2,86715,17.179265425258777
3402,漢科,其他電子業,2018Q2,340917,19.601535201582912
3406,玉晶光,光電業,2018Q2,587282,19.38470170188891
3413,京鼎,半導體業,2018Q2,919907,22.81113742620574
3416,融程電,電腦及週邊設備業,2018Q2,151447,41.55645078374008
3419,譁裕,通信網路業,2018Q2,168744,8.682686795952673
3426,台興,電機機械,2018Q2,75799,11.377395086399437
3430,奇鈦科,化學工業,2018Q2,95199,4.018749795128987
3432,台端,電子零組件業,2018Q2,9811,-47.12761370985126
3434,哲固,光電業,2018Q2,73451,26.661493360924297
3437,榮創,光電業,2018Q2,395433,-18.118116252632365
3438,類比科,半導體業,2018Q2,79082,-33.921021407443305
3441,聯一光電,光電業,2018Q2,32498,-39.10354907619083
3443,創意,半導體業,2018Q2,1294354,28.67365198027676
3444,利機,電子通路業,2018Q2,65777,-18.728609377895843
3447,展達,通信網路業,2018Q2,170617,-54.19837696939436
3450,聯鈞,半導體業,2018Q2,612566,-1.6102063794690251
3454,晶睿,光電業,2018Q2,507335,-11.036468498420932
3455,由田,光電業,2018Q2,246002,4.765960708825396
3465,進泰電子,其他電子業,2018Q2,522,-90.63173007896626
3466,德晉,通信網路業,2018Q2,194505,-14.385506212943522
3479,安勤,電腦及週邊設備業,2018Q2,371639,-6.378020793184149
3481,群創,光電業,2018Q2,24764794,-11.667372905538054
3483,力致,電腦及週邊設備業,2018Q2,371001,6.258950359160012
3484,崧騰,電子零組件業,2018Q2,354918,22.66765284291802
3489,森寶,建材營造,2018Q2,107684,90.338488731772
3490,單井,光電業,2018Q2,38315,-1.2907048639736192
3491,昇達科,通信網路業,2018Q2,166662,5.4796081111870585
3492,長盛,電子零組件業,2018Q2,66077,-20.875344270147288
3494,誠研,電腦及週邊設備業,2018Q2,103070,-33.71491044728126
3498,陽程,其他電子業,2018Q2,145522,-33.65732234931547
3499,環天科,通信網路業,2018Q2,61729,-12.112022324733754
3501,維熹,電子零組件業,2018Q2,439909,4.664729968617878
3504,揚明光,光電業,2018Q2,566012,59.80823418468471
3508,位速,其他電子業,2018Q2,83380,36.24405627542934
3511,矽瑪,電子零組件業,2018Q2,105214,46.99825358016067
3512,皇龍,建材營造,2018Q2,87574,-65.47678649568135
3515,華擎,電腦及週邊設備業,2018Q2,832096,-9.507077100427942
3516,亞帝歐,光電業,2018Q2,55745,-8.043417297636132
3518,柏騰,其他電子業,2018Q2,44275,-28.81947235574991
3520,華盈,電子零組件業,2018Q2,66504,36.583762913064014
3521,鴻翊,電腦及週邊設備業,2018Q2,39016,-3.4997897652791177
3522,御嵿,觀光餐旅,2018Q2,138755,98.92334379883305
3523,迎輝,光電業,2018Q2,5345,-81.10305815803429
3526,凡甲,電子零組件業,2018Q2,171780,1.2006456858055166
3527,聚積,半導體業,2018Q2,272668,24.23024703170134
3528,安馳,電子通路業,2018Q2,334738,1.5755008405503328
3529,力旺,半導體業,2018Q2,39067,-42.5662663001132
3530,晶相光,半導體業,2018Q2,150809,13.99879053594376
3531,先益,光電業,2018Q2,154067,-5.197122691723124
3532,台勝科,半導體業,2018Q2,1392067,36.92026843736445
3533,嘉澤,電子零組件業,2018Q2,1155165,26.76610440303888
3535,晶彩科,光電業,2018Q2,112251,-7.452386841454365
3537,堡達,電子零組件業,2018Q2,190201,-22.71362337920918
3540,曜越,電腦及週邊設備業,2018Q2,343701,6.379007771804228
3541,西柏,其他電子業,2018Q2,117083,-44.05705002627933
3543,州巧,光電業,2018Q2,295363,11.32750367494629
3545,敦泰,半導體業,2018Q2,858843,-8.285207191583336
3546,宇峻,文化創意業,2018Q2,98277,50.76628058602439
3548,兆利,電子零組件業,2018Q2,493667,1.4700471722351829
3550,聯穎,電子零組件業,2018Q2,331244,10.80025154203294
3551,世禾,綠能環保,2018Q2,156696,18.23614632379573
3552,同致,其他電子業,2018Q2,562496,6.572086819449496
3555,博士旺,半導體業,2018Q2,18067,-6.904725099191014
3556,禾瑞亞,半導體業,2018Q2,81793,-15.676450272683224
3557,嘉威,居家生活,2018Q2,822,37.22871452420701
3558,神準,通信網路業,2018Q2,765337,11.953898229713085
3563,牧德,光電業,2018Q2,273731,144.18030008385222
3564,其陽,通信網路業,2018Q2,71473,1.1964093560627511
3567,逸昌,半導體業,2018Q2,33856,4.117846049758588
3570,大塚,資訊服務業,2018Q2,79976,55.98985761653989
