代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),季度,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
8261,富鼎,70,0,0,0.41,0.55,0.62,1.24,-0.42,0.05,0.47,0.81,-0.48,0.81,0.47,0.22,0.56,,,,,,,,,,,,,,,,,,,,,,,,,
8271,宇瞻,42.5,-0.1,-0.23,0.08,-0.04,0.01,0.2,0.02,0.06,0.08,0.08,0.16,0.07,0.14,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
8341,日友,76.6,+0.5,+0.66,-0.12,0.44,-0.33,-0.07,-0.42,-0.11,-0.72,0.38,-0.12,0.13,0.09,0.29,-0.98,,,,,,,,,,,,,,,,,,,,,,,,,
8367,建新國際,47.8,-0.4,-0.83,-0.14,0.05,-1.06,-0.09,0.01,0.39,-0.07,-0.21,0.18,-0.14,-0.06,-0.21,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,
8374,羅昇,80.4,-0.1,-0.12,0.06,0.17,0.16,-0.01,0.01,0,0.09,-0.01,0,0.06,-0.01,-0.04,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
8404,百和興業-KY,19.55,-0.55,-2.74,-0.96,-0.31,0.14,-0.16,-1.5,-1.18,-1.05,-1.4,-1.52,-1.03,-0.89,-1.53,-1.12,,,,,,,,,,,,,,,,,,,,,,,,,
8422,可寧衛,182,0,0,0.07,-0.01,0.03,0.07,0.23,-0.02,0.21,-0.15,0.05,0.3,-0.12,-0.18,0.49,,,,,,,,,,,,,,,,,,,,,,,,,
8438,昶昕,29.6,-0.05,-0.17,0.06,0.17,0.13,0.19,-0.03,0,0.07,0.09,-0.1,0.1,0.06,-0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
8442,威宏-KY,78.8,-1.2,-1.5,0.06,-0.07,0.17,0.23,-0.21,-0.38,0.18,0.24,-0.51,0.58,0.43,-0.71,0.84,,,,,,,,,,,,,,,,,,,,,,,,,
8454,富邦媒,322.5,+1.5,+0.47,0.07,-0.08,0.25,0.63,-0.53,0.2,0.39,0.23,-0.26,0.2,0.35,0.12,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,
8462,柏文,133,+4,+3.1,-0.14,-0.16,-0.12,-0.18,-0.07,-0.27,-0.13,-0.1,-0.23,-0.2,-0.15,-0.12,0,,,,,,,,,,,,,,,,,,,,,,,,,
8463,潤泰材,23.1,-0.2,-0.86,-0.05,-0.05,-0.09,0.22,-0.08,-0.13,-0.15,0.05,-0.12,-0.14,-0.14,0.1,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,
8464,億豐,349.5,-2.5,-0.71,2.71,8.67,-0.84,2.83,0.16,-0.02,3.74,3.13,3.78,4.04,3.79,-0.34,3.61,,,,,,,,,,,,,,,,,,,,,,,,,
8466,美吉吉-KY,28.6,-0.35,-1.21,0.07,0.03,0.31,0.41,-0.45,-0.11,0.56,0.04,-0.33,0.07,0.27,-0.14,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
8467,波力-KY,153.5,0,0,0.2,0.01,0.62,0.67,-0.39,-0.09,0.51,-0.1,0.06,-0.03,0.31,0.31,0.56,,,,,,,,,,,,,,,,,,,,,,,,,
8473,山林水,29.25,+0.05,+0.17,-0.31,-0.32,-0.53,-0.33,-0.52,-0.27,-0.41,-0.67,0.12,-0.31,-0.17,0.07,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,
8476,台境*,21,0,0,0.09,-0.03,-0.01,-0.04,-0.04,-0.01,0.02,-0.09,0.1,-0.01,0.06,1.1,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
8478,東哥遊艇,141,-2,-1.4,0.05,0.3,0.02,0.01,-0.52,0.04,0.24,-0.08,0.03,0.23,0.1,0.23,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
8481,政伸,47.5,0,0,0.09,0.19,0.16,0.28,-0.09,0.01,0.14,0.1,-0.09,0.14,0.12,0.02,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
8482,商億-KY,65.8,-2.8,-4.08,0.16,0.22,0.49,0.34,-0.19,-0.47,0.36,0.06,0.07,0.62,0.2,-0.04,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
8487,愛爾達-創,79,+0.3,+0.38,0,,-0.02,-0.01,0.01,0.03,0,0,-0.01,0.03,-0.02,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
8499,鼎炫-KY,137,-0.5,-0.36,0.71,0.29,0.88,1.34,0.21,0.59,1.23,0.84,0.41,0.77,0.63,0.28,1.06,,,,,,,,,,,,,,,,,,,,,,,,,
8926,台汽電,40.2,0,0,2.58,3.07,-1.81,1.9,4.54,6.37,4.22,0.88,1.77,2.45,3.56,1.75,2.21,,,,,,,,,,,,,,,,,,,,,,,,,
8940,新天地,21.05,+0.2,+0.96,0,-0.01,-0.01,-0.01,-0.05,-0.04,-0.01,0,-0.05,0.01,-0.02,0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
8996,高力,210,+5,+2.44,0.14,0.12,0.05,0.2,0.06,-0.06,0.27,0.28,-0.31,0.53,0.21,0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
9802,鈺齊-KY,94.6,-2.2,-2.27,1.03,0.56,2.53,4.01,-1.8,-0.54,2.67,1.51,-1.29,2.12,1.41,-1.82,2.99,,,,,,,,,,,,,,,,,,,,,,,,,
9902,台火,12.85,0,0,0.06,0.07,-0.37,-0.01,0.07,0.15,0.14,0.04,0.14,0.18,0.24,0.08,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,
9904,寶成,30.7,+0.05,+0.16,28.2,41.9,50.2,46.2,-30,8.33,33.3,63.7,-12.8,41.1,31.5,52.3,12.8,,,,,,,,,,,,,,,,,,,,,,,,,
9905,大華,22.9,0,0,0.32,0.21,0.2,0.45,0.15,0.32,0.32,0.4,0.2,0.42,0.37,0.26,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
9906,欣巴巴,85.8,-2.5,-2.83,-0.1,-0.07,-0.04,-0.06,-0.12,-0.17,-0.07,-0.06,-0.04,-0.19,-0.18,-0.13,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
9907,統一實,17.05,-0.15,-0.87,-0.11,0.6,0.48,0.64,-2.77,-0.17,-0.18,0.18,-0.1,-0.01,-0.01,-0.39,0.38,,,,,,,,,,,,,,,,,,,,,,,,,
9908,大台北,31.9,+1.6,+5.28,1.41,0.42,0.17,2.58,0.45,1.25,2.2,3.16,0.66,1.24,1.49,2.86,0.39,,,,,,,,,,,,,,,,,,,,,,,,,
9910,豐泰,107.5,+3,+2.87,3.18,4.83,7.23,10.7,-1.52,-0.31,3.51,4.58,-2.81,4.84,4.14,-2.43,5.36,,,,,,,,,,,,,,,,,,,,,,,,,
9911,櫻花,83.7,-0.1,-0.12,0.38,0.62,0.17,0.7,0.14,0.21,0.24,0.54,0.36,0.46,0.38,0.33,0.47,,,,,,,,,,,,,,,,,,,,,,,,,
9917,中保科,116.5,+1.5,+1.3,1.55,2.54,1.19,1.4,1.54,0.77,1.26,1.38,2.11,0.7,2.61,1.85,1.22,,,,,,,,,,,,,,,,,,,,,,,,,
9918,欣天然,38.6,+0.15,+0.39,0.13,-0.26,-0.86,-0.03,-0.01,0.44,0.34,0.12,0.31,0.75,0.45,-0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
9921,巨大,131.5,-2.5,-1.87,1.18,2.71,1.91,6,-2.39,-1.65,2.49,3.44,-3.38,2.79,1.22,-0.31,1.28,,,,,,,,,,,,,,,,,,,,,,,,,
9924,福興,45.7,-0.3,-0.65,0.58,0.59,1.15,2.1,-0.82,-0.08,1.35,0.64,-0.62,1.13,0.83,-0.34,1.04,,,,,,,,,,,,,,,,,,,,,,,,,
9925,新保,41,-0.05,-0.12,0.75,0.12,2.09,0.39,0.04,0.16,2.39,0.61,0.07,0.51,2.29,0.5,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,
9926,新海,50.1,+0.75,+1.52,0.23,0.08,-0.02,0.64,0.08,0.13,0.37,0.29,0.12,0.03,0.55,0.53,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
9927,泰銘,70.1,-0.9,-1.27,0.53,0.2,0.24,1.2,-0.24,0.06,0.94,1.57,-1.18,1.64,0.72,0.1,1.16,,,,,,,,,,,,,,,,,,,,,,,,,
9930,中聯資源,68.5,+0.7,+1.03,0.01,-0.04,-0.03,0.43,-0.08,-0.07,-0.09,0.09,-0.08,-0.01,-0.04,0.02,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,
9931,欣高,33.95,0,0,0.2,0.19,0.07,0.36,0.01,-0.04,0.22,0.21,0.06,0.02,0.03,0.29,0.96,,,,,,,,,,,,,,,,,,,,,,,,,
9933,中鼎,35.1,-3.9,-10,0.58,3.53,-2.19,1.17,1.71,0.75,-0.03,0.05,1.46,0.46,1.57,-1.28,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,
9934,成霖,10.8,-0.15,-1.37,0.28,-0.16,-1.25,0.01,-0.6,1.05,0.69,1.46,1.61,0.01,-0.3,-0.49,1.33,,,,,,,,,,,,,,,,,,,,,,,,,
9935,慶豐富,23.9,-0.35,-1.44,-0.08,0.16,0.46,0.9,-1.34,-0.55,0.21,0.29,-0.85,0.39,0.11,-0.73,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
9937,全國,61.9,+0.8,+1.31,0.39,0.22,0.51,0.58,0.4,0.3,0.31,0.71,0.25,0.21,0.32,0.61,0.27,,,,,,,,,,,,,,,,,,,,,,,,,
9938,百和,54.6,+0.4,+0.74,-1,-0.08,0.49,-0.05,-1.79,-1.82,-1.02,-1.38,-1.57,-1.05,-1.05,-1.6,-1.03,,,,,,,,,,,,,,,,,,,,,,,,,
9939,宏全,151,-3,-1.95,0.1,0.18,0.62,0.5,-0.89,0.11,0.07,-0.64,0.21,0.58,0.31,0.53,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,
9940,信義,28,+0.05,+0.18,0.68,0.29,-0.22,0.53,0.25,0.7,0.83,0.2,1.46,0.69,0.42,3,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
9941,裕融,109,-2.5,-2.24,0.52,0.24,-3.58,-0.79,-1.86,0.61,0.95,1.36,2.97,-0.2,1.97,5.05,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,
9942,茂順,113.5,0,0,0.13,0.26,0.11,0.38,0.01,-0.02,0.15,0.31,-0.21,0.35,0.09,-0.03,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
9943,好樂迪,75.3,-0.2,-0.26,0.65,0.66,0.29,1,0.4,0.72,0.84,0.99,-0.23,1.25,0.6,0.39,0.89,,,,,,,,,,,,,,,,,,,,,,,,,
9944,新麗,15.85,+0.05,+0.32,0.67,0.23,0.18,0.34,2.7,3.86,0.2,0.48,0.02,0.38,-0.69,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
9945,潤泰新,32.3,-0.15,-0.46,22.2,29.5,52.1,39.8,-64,-4.89,37.4,57.8,-42.4,83.3,37.9,28.1,11.9,,,,,,,,,,,,,,,,,,,,,,,,,
9946,三發地產,18.8,-0.15,-0.79,-0.03,-0.07,-0.07,-0.08,-0.08,0.02,0.09,-0.35,0.03,-0.03,0.02,0.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
9958,世紀鋼,182,+8,+4.6,-0.2,0.72,0.5,1.04,-1.53,-0.78,-0.48,0.18,-1.67,0.16,-0.07,-0.85,0.38,,,,,,,,,,,,,,,,,,,,,,,,,
1101,台泥,29.35,-0.15,-0.51,3.92,,,,,,,,,,,,,-2.66,0.18,2.26,-1.17,-0.33,8.44,9.89,5.64,5.71,15.9,8.04,-4.88,2019Q4,,,,,,,,,,,,
1102,亞泥,44.5,+0.45,+1.02,8.01,,,,,,,,,,,,,-3.22,5.36,8.15,0.31,3.77,17.4,7.78,-6.75,9.66,28.3,15.3,10.1,2019Q4,,,,,,,,,,,,
1103,嘉泥,14.7,+0.05,+0.34,2.71,,,,,,,,,,,,,-1.13,0.83,1.22,12.1,-0.25,2.59,5.49,-2.51,2.27,1.92,9.3,0.71,2019Q4,,,,,,,,,,,,
1104,環泥,27.15,-0.1,-0.37,2.71,,,,,,,,,,,,,2.39,4.19,2.75,3.42,-0.39,4.45,2.96,2.43,1.47,3.01,2.21,3.59,2019Q4,,,,,,,,,,,,
1108,幸福,13.8,+0.05,+0.36,-0.07,,,,,,,,,,,,,-0.05,-0.04,-0.01,-0.09,0.04,-0.05,-0.07,-0.28,-0.09,-0.03,-0.02,-0.1,2019Q4,,,,,,,,,,,,
1109,信大,16.75,-0.1,-0.59,0.06,,,,,,,,,,,,,-0.02,0.2,0.22,0.03,0.61,-0.46,-0.2,0.09,-0.04,-0.03,-0.06,0.35,2019Q4,,,,,,,,,,,,
1110,東泥,17.65,+0.05,+0.28,0.24,,,,,,,,,,,,,0.7,0.05,0.28,0.99,0.04,0.33,0.37,-0.43,0.19,0.2,0.23,-0.1,2019Q4,,,,,,,,,,,,
1201,味全,16.25,-0.05,-0.31,2.01,,,,,,,,,,,,,3.61,-0.16,-0.81,4.83,0.54,-3.11,8.12,-0.74,13,-0.9,-0.84,0.56,2019Q4,,,,,,,,,,,,
1203,味王,39,+0.5,+1.3,0.05,,,,,,,,,,,,,-0.27,0.27,0.17,-0.31,-0.19,0.67,0.17,-0.22,0.09,0.14,0.13,-0.06,2019Q4,,,,,,,,,,,,
1210,大成,58.4,+0.5,+0.86,1.01,,,,,,,,,,,,,-0.32,0.12,1.33,2.14,5.08,-0.34,0.99,1.85,0.21,0.79,0.83,-0.52,2019Q4,,,,,,,,,,,,
1213,大飲,12.35,+0.05,+0.41,-0.05,,,,,,,,,,,,,-0.01,0.03,0.02,0.01,0.02,0.01,-0.02,-0.57,-0.09,-0.02,-0.04,0.01,2019Q4,,,,,,,,,,,,
1215,卜蜂,97.2,+0.2,+0.21,0.7,,,,,,,,,,,,,0.09,0.34,0.38,0.07,-0.06,-0.03,0.12,0.03,-0.09,0.1,0.06,7.37,2019Q4,,,,,,,,,,,,
1216,統一,75.6,-1.2,-1.56,57.7,,,,,,,,,,,,,25.6,25.2,21.5,469,15.1,39.3,15.9,12.8,21.8,16.9,13.9,15.2,2019Q4,,,,,,,,,,,,
1217,愛之味,11.35,0,0,0.07,,,,,,,,,,,,,-0.12,-0.04,0.17,1.56,-0.06,-0.4,-0.17,0.54,-0.04,-0.35,0.08,-0.31,2019Q4,,,,,,,,,,,,
1218,泰山,19.65,+0.05,+0.26,1.04,,,,,,,,,,,,,0.18,0.84,2.05,0.74,0.68,1.14,1.23,0.96,0.83,1.32,1.42,1.05,2019Q4,,,,,,,,,,,,
1219,福壽,13.6,0,0,0.16,,,,,,,,,,,,,0.2,-0.06,0.02,0.3,-0.02,0.04,-0.21,0.17,0.03,-0.12,-0.04,1.55,2019Q4,,,,,,,,,,,,
1220,台榮,13.6,+0.05,+0.37,0.05,,,,,,,,,,,,,-0.07,0.17,0.17,0.04,0.16,-0.01,0.07,0.02,0.04,-0.05,-0.01,0.01,2019Q4,,,,,,,,,,,,
1227,佳格,33.5,0,0,0.5,,,,,,,,,,,,,-0.53,-0.14,-0.13,0.3,-0.26,1.36,3.79,0.37,0.18,0.53,0.98,-0.44,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),2019Q4,,,,,,,,,,,,
1229,聯華,45.1,-0.1,-0.22,5.89,,,,,,,,,,,,,3.46,5.11,11.3,5.81,4.9,5.96,6.34,4.5,9.95,2.43,7.12,3.76,2019Q4,,,,,,,,,,,,
1231,聯華食,130.5,+1,+0.77,0.15,,,,,,,,,,,,,-0.04,0.19,0.17,0.27,0.11,0.23,0.03,0.21,0.35,0.11,0.06,0.13,2019Q4,,,,,,,,,,,,
1232,大統益,151.5,+1.5,+1,0.04,,,,,,,,,,,,,-0.3,0.14,0.08,-0.01,-0.06,0.27,0.09,0.14,0.09,0.19,0.06,-0.15,2019Q4,,,,,,,,,,,,
1233,天仁,34,0,0,0.07,,,,,,,,,,,,,-0.07,0.05,0.07,0.12,-0.03,0.26,0.14,0.16,0,0.15,0.04,-0.02,2019Q4,,,,,,,,,,,,
1234,黑松,39.35,0,0,1.29,,,,,,,,,,,,,1.54,1,1.17,1.03,1.75,1.29,1.52,1.24,1.52,1.2,1.4,0.8,2019Q4,,,,,,,,,,,,
1256,鮮活果汁-KY,121,+3,+2.54,0.02,,,,,,,,,,,,,-0.01,0.03,-0.05,0.01,0,0.17,-0.06,0.1,0.1,0.06,-0.09,0.04,2019Q4,,,,,,,,,,,,
1303,南亞,30.75,-0.4,-1.28,68.2,,,,,,,,,,,,,40.3,58.1,109,121,61.7,113,127,19.6,35.5,46.4,69.2,16.9,2019Q4,,,,,,,,,,,,
1307,三芳,34.4,-0.8,-2.27,-0.08,,,,,,,,,,,,,-0.86,0.19,-0.12,-0.11,-0.26,0.67,-0.07,-0.31,0.15,0.22,0.13,-0.6,2019Q4,,,,,,,,,,,,
1314,中石化,6.95,-0.03,-0.43,5.49,,,,,,,,,,,,,-2.56,29.6,-0.54,0.59,3.14,3.16,3.58,6.14,4.82,2.57,1.6,13.7,2019Q4,,,,,,,,,,,,
1315,達新,65,+0.6,+0.93,0.89,,,,,,,,,,,,,-0.44,0.12,1.62,-0.04,-0.15,0.16,2.78,-0.27,0.06,4.83,2.51,-0.46,2019Q4,,,,,,,,,,,,
1319,東陽,128.5,+0.5,+0.39,1.05,,,,,,,,,,,,,-0.63,2.01,2.04,1.65,1.04,2.56,0.46,1.61,0.73,1.5,0.29,-0.59,2019Q4,,,,,,,,,,,,
1321,大洋,33.85,0,0,0.38,,,,,,,,,,,,,-0.15,0.15,0.67,0.05,0.54,0.05,0.81,-0.02,0.55,0.06,1.43,0.44,2019Q4,,,,,,,,,,,,
1323,永裕,20.45,+0.05,+0.25,0.04,,,,,,,,,,,,,-0.12,-0.01,0.12,0.03,-0.01,0.17,0.08,0.09,-0.01,0.11,0.08,-0.09,2019Q4,,,,,,,,,,,,
1324,地球,11.25,-0.15,-1.32,0.09,,,,,,,,,,,,,1.02,0,0.02,0,0,0.06,0.02,-0.01,0.02,-0.01,-0.01,0,2019Q4,,,,,,,,,,,,
1326,台化,25.5,+0.15,+0.59,61.3,,,,,,,,,,,,,25.4,73.4,104,74.7,40.5,92.1,129,-9.87,21.8,41.6,113,29.9,2019Q4,,,,,,,,,,,,
1339,昭輝,51.6,-0.6,-1.15,-0.16,,,,,,,,,,,,,-1.39,0.18,0.15,-0.58,-0.52,1.65,-0.11,-1.15,0.43,0.77,-0.1,-1.23,2019Q4,,,,,,,,,,,,
1341,富林-KY,63.7,-0.1,-0.16,-0.02,,,,,,,,,,,,,,,-0.05,-0.03,0,0.01,-0.14,0.01,-0.03,-0.04,0.17,-0.05,2019Q4,,,,,,,,,,,,
1342,八貫,90.4,-0.7,-0.77,0.04,,,,,,,,,,,,,,,,,,0.07,,0.13,0.02,0.04,0.05,-0.06,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),2019Q4,,,,,,,,,,,,
1402,遠東新,32.15,-0.45,-1.38,10.9,,,,,,,,,,,,,-1.98,10.2,7.42,-1.05,11.4,33.4,11.2,6.74,6.85,14.8,14.1,18,2019Q4,,,,,,,,,,,,
1409,新纖,12.2,-0.1,-0.81,2.8,,,,,,,,,,,,,2.99,1.28,3.32,2.98,2.22,4,4.19,3.08,1.2,2.21,4.08,2.01,2019Q4,,,,,,,,,,,,
1410,南染,32.5,+0.25,+0.78,0.02,,,,,,,,,,,,,-0.03,0.03,0.02,0,-0.03,0.12,0.04,0.03,0.03,0.04,0.07,-0.07,2019Q4,,,,,,,,,,,,
1414,東和,17.2,+0.1,+0.58,0.21,,,,,,,,,,,,,-0.04,0.02,1.41,-0.04,-0.03,0.1,0.19,0.02,0,0.02,0.24,0.68,2019Q4,,,,,,,,,,,,
1416,廣豐,11.95,+0.1,+0.84,0.37,,,,,,,,,,,,,0.24,0.01,-0.17,1.09,1.16,-0.06,0.01,2.89,0.31,-0.08,-0.38,-0.62,2019Q4,,,,,,,,,,,,
1418,東華,22.1,-0.25,-1.12,-0.05,,,,,,,,,,,,,-0.05,-0.08,-0.05,-0.09,-0.08,-0.05,-0.07,0.04,-0.07,-0.07,-0.07,0,2019Q4,,,,,,,,,,,,
1419,新紡,40.5,+0.05,+0.12,1.73,,,,,,,,,,,,,-0.24,0.11,2.05,13.2,-0.14,0.66,2.59,-0.09,0.08,0.17,2.72,-0.32,2019Q4,,,,,,,,,,,,
1423,利華,32.4,0,0,0.13,,,,,,,,,,,,,0.13,0.17,0.18,-0.03,0.15,0.26,0.22,0.13,0.07,0.08,0.2,0.04,2019Q4,,,,,,,,,,,,
1434,福懋,16.5,0,0,8.8,,,,,,,,,,,,,-1.35,23.8,5.17,0.56,-0.77,11.1,27,-0.89,0.14,19.3,2.25,19.3,2019Q4,,,,,,,,,,,,
1436,華友聯,118.5,+0.5,+0.42,-0.16,,,,,,,,,,,,,-0.19,-0.14,-0.11,-0.18,-0.14,-0.15,-0.16,-0.14,-0.14,-0.16,-0.2,-0.27,2019Q4,,,,,,,,,,,,
1437,勤益控,30.65,+0.1,+0.33,0.11,,,,,,,,,,,,,0.48,-0.03,0.22,-0.08,-0.18,0.1,0.18,-0.17,0.29,0.1,0.25,0.11,2019Q4,,,,,,,,,,,,
1439,雋揚,31,+0.3,+0.98,0.94,,,,,,,,,,,,,0.03,0.03,0.02,0,0.03,-0.05,-0.01,0.01,0.04,11.2,0.1,-0.15,2019Q4,,,,,,,,,,,,
1441,大東,11.9,0,0,0.97,,,,,,,,,,,,,-0.3,0.07,-0.14,-0.14,-0.27,13.4,-0.13,-0.44,-0.05,-0.09,-0.01,-0.25,2019Q4,,,,,,,,,,,,
1442,名軒,78,-1,-1.27,0.18,,,,,,,,,,,,,0.41,-0.07,0.01,-0.07,0.02,0.01,0.01,0.07,0.02,0.02,1.75,0.03,2019Q4,,,,,,,,,,,,
1443,立益物流,27.8,-0.2,-0.71,-0.55,,,,,,,,,,,,,-1.1,-0.05,-0.19,-0.57,0.11,0.54,-4.31,-0.15,0.23,-0.49,-0.79,0.13,2019Q4,,,,,,,,,,,,
1444,力麗,7.47,-0.05,-0.66,0.07,,,,,,,,,,,,,-2.29,0.35,0.85,-0.11,-0.31,3.05,0,0.33,1.11,1.62,-0.18,-3.56,2019Q4,,,,,,,,,,,,
1446,宏和,26.15,-0.2,-0.76,0.02,,,,,,,,,,,,,-0.09,0.14,0.01,-0.01,-0.03,0.17,0.11,-0.04,0.06,0.03,0.02,-0.07,2019Q4,,,,,,,,,,,,
1447,力鵬,6.25,-0.05,-0.79,0.08,,,,,,,,,,,,,-4.12,0.62,0.03,-0.84,-1.22,4.11,1.14,1.29,0.71,2.25,0.22,-3.22,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),2019Q4,,,,,,,,,,,,
1449,佳和,13.2,-0.15,-1.12,0.33,,,,,,,,,,,,,-0.08,0.06,1.14,1.3,-0.14,-0.09,1.2,-0.17,0.65,-0.16,0.37,-0.11,2019Q4,,,,,,,,,,,,
1451,年興,18.1,+0.6,+3.43,0.45,,,,,,,,,,,,,1.53,-0.2,0.59,0.44,-0.14,1.66,0.22,0.99,0.31,0.7,-0.29,-0.37,2019Q4,,,,,,,,,,,,
1452,宏益,12.45,-0.05,-0.4,0.1,,,,,,,,,,,,,0.02,0.02,0.15,0.08,0.01,0.11,0.33,0.04,0.04,-0.03,0.36,0.02,2019Q4,,,,,,,,,,,,
1453,大將,13.7,+0.05,+0.37,0.35,,,,,,,,,,,,,0.02,0.01,0.12,0.01,3.67,0.05,0.15,-0.09,0.18,0.17,-0.02,-0.06,2019Q4,,,,,,,,,,,,
