代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),季度,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
8099,大世科,68.6,0,0,0.52,0.36,0.43,0.33,0.83,0.39,0.51,0.43,0.79,0.35,0.47,0.54,0.82,,,,,,,,,,,,,,,,,,,,,,,,,
8107,大億金茂,18.35,+0.1,+0.55,-0.09,-0.05,-0.01,-0.03,-0.06,-0.28,-0.22,-0.21,-0.45,0.07,0.04,0.24,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,
8109,博大,80.6,+0.3,+0.37,1.47,1.09,1.41,1.5,1.84,1.63,1.82,1.74,1.58,1.32,1.34,1.27,1.07,,,,,,,,,,,,,,,,,,,,,,,,,
8111,立碁,40.25,-1.25,-3.01,0.08,0.15,0.16,0.02,0.22,0.03,-0.05,-0.08,0.17,-0.04,0.08,0.14,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
8121,越峰,18.15,-0.3,-1.63,-0.09,0.27,0.02,0.11,0.07,-0.79,-0.78,-0.7,-0.2,0.34,0.75,0.57,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,
8147,正淩,84.6,-0.5,-0.59,0.22,0.3,0.26,0.24,0.22,0.15,0.12,0.33,0.17,0.2,0.21,0.38,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
8155,博智,112,-1,-0.88,0.94,2.1,2.29,1.32,0.88,0.56,0.38,0.38,0.85,0.39,0.97,0.43,0.69,,,,,,,,,,,,,,,,,,,,,,,,,
8176,智捷,10.4,-0.85,-7.56,-0.06,-0.37,-0.19,0.01,-0.21,-0.19,-0.08,0.07,0.05,-0.13,-0.15,0.08,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
8182,加高,29.25,+0.3,+1.04,0.64,1.11,0.8,0.69,0.03,-0.04,0.18,0.52,0.9,0.76,0.94,0.89,0.93,,,,,,,,,,,,,,,,,,,,,,,,,
8183,精星,30.25,-0.45,-1.47,1.77,2.09,2.28,2.4,2.65,1.51,1.78,1.78,1.97,0.67,1.36,1.2,1.53,,,,,,,,,,,,,,,,,,,,,,,,,
8227,巨有科技,127.5,+3,+2.41,0.29,0.24,0.26,0.34,0.32,0.44,0.46,0.54,0.5,0.03,0.14,0.07,0.18,,,,,,,,,,,,,,,,,,,,,,,,,
8234,新漢,70.9,-0.7,-0.98,0.41,0.83,1.18,0.99,1.09,1.7,0.54,0.59,-0.6,-0.91,-0.91,0.07,0.29,,,,,,,,,,,,,,,,,,,,,,,,,
8240,華宏,31.85,-0.15,-0.47,0.69,1.2,0.94,0.6,0.73,-0.11,0.94,0.98,0.67,0.31,0.94,0.37,0.75,,,,,,,,,,,,,,,,,,,,,,,,,
8255,朋程,122,-0.5,-0.41,1.24,0.77,0.69,0.96,1.54,1.27,0.38,0.89,0.53,1.22,2.37,2.38,1.84,,,,,,,,,,,,,,,,,,,,,,,,,
8272,全景軟體,74.5,+0.2,+0.27,0.31,,0.29,,1.03,0.04,0.11,0.19,0.6,0.05,0.15,0.15,0.48,,,,,,,,,,,,,,,,,,,,,,,,,
8279,生展,122.5,0,0,0.81,0.7,1.1,1.02,0.8,0.85,0.73,0.74,0.71,0.71,0.64,0.98,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
8284,三竹,66.4,-1.8,-2.64,0.67,0.69,0.77,0.56,0.77,0.53,0.59,0.59,0.61,0.59,0.7,0.76,0.85,,,,,,,,,,,,,,,,,,,,,,,,,
8289,泰藝,19.3,+0.45,+2.39,0.41,1.02,1.31,1.14,0.75,0.76,0.07,0.05,-0.07,0.11,-0.02,-0.17,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
8299,群聯,433,-22.5,-4.94,11.7,24.6,19.2,12.2,12.4,8.38,7.17,5.25,15.4,12.5,20,12.2,-9.37,,,,,,,,,,,,,,,,,,,,,,,,,
8342,益張,84.5,0,0,0.45,0.37,0.52,0.31,0.26,0.24,0.33,0.41,0.65,0.49,0.59,0.54,0.72,,,,,,,,,,,,,,,,,,,,,,,,,
8349,恒耀,50.3,-0.7,-1.37,1.91,1.45,1.01,2.01,1.54,0.62,1.39,1.39,3.66,2.75,2.29,2.5,2.26,,,,,,,,,,,,,,,,,,,,,,,,,
8354,冠好,14.85,-0.35,-2.3,-0.02,0.04,0.05,-0.04,-0.12,-0.09,-0.05,0.06,0.01,-0.04,-0.02,0.02,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,
8358,金居,47,+0.45,+0.97,2.49,4.64,3.7,1.03,2.16,2.31,1.07,1.1,2.43,2.58,3.63,2.81,2.42,,,,,,,,,,,,,,,,,,,,,,,,,
8383,千附,45.75,+0.2,+0.44,0.96,1.09,1.21,1.13,0.2,0.43,0.17,1.08,0.93,0.92,1.43,1.37,1.62,,,,,,,,,,,,,,,,,,,,,,,,,
8390,金益鼎,63.3,+2.4,+3.94,0.98,1.54,1.09,-0.03,0.48,1.01,0.39,0.6,0.81,1.28,1.58,1.35,1.67,,,,,,,,,,,,,,,,,,,,,,,,,
8401,白紗科,27.45,-0.15,-0.54,0.42,0.23,0.37,0.42,0.53,0.11,0.24,0.38,0.67,0.44,0.49,0.51,0.71,,,,,,,,,,,,,,,,,,,,,,,,,
8403,盛弘,27.05,-0.1,-0.37,0.53,1.24,1.18,0.97,0,0.21,0.31,0.13,0.54,0.23,0.36,0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,
8409,商之器,22.05,-0.45,-2,0,0.32,-0.21,-0.14,0.1,-0.22,-0.17,-0.1,0.35,-0.24,-0.29,-0.12,0.69,,,,,,,,,,,,,,,,,,,,,,,,,
8410,森田,60.2,-1.8,-2.9,0.3,0.31,0.41,-1.48,0.05,0.41,0.6,0.65,0.41,0.29,0.71,0.68,0.52,,,,,,,,,,,,,,,,,,,,,,,,,
8415,大國鋼,34,-0.1,-0.29,9.86,14.9,15.8,12.4,8.21,11.4,10.2,9.14,7.12,7.79,7.99,7.66,5.68,,,,,,,,,,,,,,,,,,,,,,,,,
8416,實威,158,0,0,0.88,0.86,0.84,0.63,1.37,0.65,0.96,0.46,1.33,0.74,0.67,0.62,1.42,,,,,,,,,,,,,,,,,,,,,,,,,
8423,保綠-KY,18.05,-0.1,-0.55,0.08,0.07,0.05,0.06,0.12,0.03,0.1,0.07,0.07,0.09,0.1,0.11,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
8424,惠普,70.2,+0.1,+0.14,0.5,0.53,0.63,0.56,0.54,0.46,0.47,0.42,0.46,0.45,0.57,0.41,0.48,,,,,,,,,,,,,,,,,,,,,,,,,
8426,紅木-KY,33.9,+0.15,+0.44,0.7,-0.35,-0.55,0.6,0.82,0.7,0.55,1.01,2,0.51,0.27,1.04,1.77,,,,,,,,,,,,,,,,,,,,,,,,,
8431,匯鑽科,53.3,+0.5,+0.95,0.17,0.33,0.41,0.3,-0.16,0.04,0.11,0.17,0.03,-0.14,0.18,0.24,0.54,,,,,,,,,,,,,,,,,,,,,,,,,
8432,東生華,48,-0.9,-1.84,0.25,0.22,0.17,0.14,0.12,0,0.14,0.34,0.16,0.44,0.24,0.74,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
8433,弘帆,82.4,+0.1,+0.12,1.22,0.6,1.23,1.29,1.02,0.9,1.56,1.43,1.64,0.84,1.5,1.32,1.27,,,,,,,,,,,,,,,,,,,,,,,,,
8435,鉅邁,71.7,-0.7,-0.97,0.41,0.3,0.45,0.36,0.47,0.27,0.48,0.41,0.4,0.33,0.54,0.4,0.48,,,,,,,,,,,,,,,,,,,,,,,,,
8436,大江,144,+1.5,+1.05,2.59,1.72,2.04,3.84,2.66,1.92,2.48,3.5,2.65,1.15,2.85,2.44,3.84,,,,,,,,,,,,,,,,,,,,,,,,,
8437,大地-KY,21.95,-0.05,-0.23,0.33,1.11,0.6,0.77,0.3,0.25,0.18,0.35,0.27,0.03,-0.08,-0.02,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
8440,綠電,33.55,-0.3,-0.89,0.12,0.17,0.22,0.14,0.23,0.14,0.1,0.15,0.08,0.02,0.11,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
8446,華研,100.5,-0.5,-0.5,1.23,1.01,1,1,1.17,1.05,1.3,1.09,1.23,1.41,1.5,1.66,1.36,,,,,,,,,,,,,,,,,,,,,,,,,
8905,裕國,31.3,+0.2,+0.64,0.53,0.51,0.28,0.17,0.49,1.28,0.93,0.5,0.32,0.59,0.53,0.46,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
8908,欣雄,41.35,-0.5,-1.19,1.72,1.29,1.78,1.66,1.91,1.21,1.83,1.43,2.17,1.27,1.77,1.74,2.65,,,,,,,,,,,,,,,,,,,,,,,,,
8916,光隆,51.5,0,0,1.77,1.16,3.14,3.51,1.73,1.22,2.59,1.84,0.32,0.56,2.76,1.94,0.51,,,,,,,,,,,,,,,,,,,,,,,,,
8917,欣泰,62.2,+0.1,+0.16,1.08,1.28,1.22,1.07,0.81,1.31,1.32,0.99,0.79,1.18,1.3,0.92,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
8923,時報,19.95,+0.3,+1.53,0.05,0.08,0.05,0.03,0.12,0.02,0.07,0.07,-0.02,0.09,0.04,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
8924,大田,61.5,-0.3,-0.49,2.13,3.01,5.93,2.95,5.9,1.53,0.66,0.72,0.91,0.95,1.48,0.95,0.64,,,,,,,,,,,,,,,,,,,,,,,,,
8927,北基,48.1,-1.35,-2.73,1.5,0.23,-0.3,-0.03,-0.13,0.1,0.42,1.23,0.8,1.01,10.3,3.98,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
8928,鉅明,29.75,+0.05,+0.17,0.26,0.96,0.71,0.16,0.76,0.72,-0.12,-0.75,-0.34,0.51,0.27,-0.09,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
8929,富堡,17.65,0,0,-0.13,-0.25,-0.26,-0.26,-0.2,-0.21,-0.1,-0.2,0,-0.08,0.07,-0.04,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,
8930,青鋼,31.1,-0.5,-1.58,0.6,0.33,0.44,0.35,0.6,0.67,0.75,0.78,0.8,0.62,0.63,0.62,0.65,,,,,,,,,,,,,,,,,,,,,,,,,
8931,大汽電,42.3,+0.05,+0.12,0.99,0.14,0.47,1.96,1.79,1.28,0.45,1.13,0.83,0.69,0.87,1.23,1.01,,,,,,,,,,,,,,,,,,,,,,,,,
8932,智通*,88.1,+0.7,+0.8,0.54,0.21,0.01,-0.22,-0.32,0.08,0.47,0.58,0.55,0.86,1.29,1.02,1.99,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
8936,國統,55.4,+0.4,+0.73,2.69,0.18,2.48,2.37,2.97,2.41,2.9,3.76,4.24,2.45,2.88,2.42,3.22,,,,,,,,,,,,,,,,,,,,,,,,,
8937,合騏,130,0,0,-0.09,-0.08,-0.04,-0.03,-0.09,-0.04,-0.01,-0.14,-0.15,-0.16,-0.07,-0.14,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,
8938,明安,64.1,-0.4,-0.62,3.93,5.64,6.87,6.03,9.74,4.95,1.64,2.72,1.97,3.41,1.23,-0.28,3.23,,,,,,,,,,,,,,,,,,,,,,,,,
8941,關中,52.4,-0.4,-0.76,0.21,0.29,0.52,0.21,-0.14,-0.25,0.16,0.24,0.49,-0.09,0.35,0.55,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
8942,森鉅,48.65,-0.6,-1.22,2.69,2.86,3.63,2.74,1.08,4.2,4.96,4.3,2.08,2.79,1.47,0.85,1.38,,,,,,,,,,,,,,,,,,,,,,,,,
9950,萬國通,11.7,0,0,0.13,-0.67,-1.23,0.17,-0.01,0.46,0.64,0.78,0.03,0.63,0.47,0.39,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,
9951,皇田,46.85,-1.5,-3.1,0.99,0.72,0.53,1.07,1.8,1.12,1,1.07,1.44,0.63,0.79,0.75,0.98,,,,,,,,,,,,,,,,,,,,,,,,,
9960,邁達康,25,+0.2,+0.81,0.26,0.19,0.41,0.52,0.35,0.22,0.15,0.32,0.32,0.12,0.15,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,
9962,有益,13.1,-0.1,-0.76,0.38,0.45,0.76,0.64,0.66,0.54,0.35,0.31,0.21,0.03,0.32,0.24,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
1240,茂生農經,58,+0.3,+0.52,0.2,,,,,,,,,,,,,0.16,0.32,0.18,0.07,0.16,0.15,0,0.35,0.32,0.35,0.1,0.24,2019Q4,,,,,,,,,,,,
1259,安心,60,-1.2,-1.96,0.44,,,,,,,,,,,,,0.39,0.55,0.62,0.25,0.29,0.56,0.58,0.25,0.28,0.57,0.63,0.26,2019Q4,,,,,,,,,,,,
1264,德麥,299,+0.5,+0.17,1.73,,,,,,,,,,,,,1.7,1.49,1.62,1.86,1.62,1.64,1.82,1.82,1.56,1.83,1.81,2.02,2019Q4,,,,,,,,,,,,
1268,漢來美食,138.5,+1.5,+1.09,0.74,,,,,,,,,,,,,1.06,0.6,0.31,0.78,1.04,0.54,0.58,0.58,1.48,0.59,0.72,0.63,2019Q4,,,,,,,,,,,,
1294,漢田生技,86.9,-0.4,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
1336,台翰,19.7,-0.4,-1.99,0.4,,,,,,,,,,,,,0.41,0.42,0.64,0.45,0.38,0.37,0.55,0.38,0.14,0.21,0.35,0.44,2019Q4,,,,,,,,,,,,
1565,精華,174.5,+1,+0.58,4.77,,,,,,,,,,,,,4.8,4.96,5.83,5.13,4.69,5.11,5.16,5.13,4.71,3.78,3.69,4.32,2019Q4,,,,,,,,,,,,
1570,力肯,22.7,+0.1,+0.44,0.24,,,,,,,,,,,,,0.22,0.25,0.46,0.15,0.13,0.23,0.33,0.22,0.1,0.26,0.24,0.29,2019Q4,,,,,,,,,,,,
1580,新麥,137.5,0,0,1.79,,,,,,,,,,,,,1.18,2.02,2.47,2.61,1.07,1.71,1.91,1.88,1.07,1.56,2.06,1.93,2019Q4,,,,,,,,,,,,
1584,精剛,30.75,+0.75,+2.5,-0.13,,,,,,,,,,,,,-0.04,-0.09,-0.1,-0.19,-0.17,-0.23,-0.05,-0.15,-0.1,-0.14,-0.09,-0.15,2019Q4,,,,,,,,,,,,
1586,和勤,26.7,-0.65,-2.38,0.32,,,,,,,,,,,,,0.49,0.1,0.39,0.56,0.28,0.57,0.65,0.18,-0.27,0.28,0.03,0.57,2019Q4,,,,,,,,,,,,
1593,祺驊,30.8,+0.4,+1.32,0.31,,,,,,,,,,,,,0.21,0.24,0.5,0.42,0.1,0.2,0.5,0.4,0.23,0.23,0.37,0.32,2019Q4,,,,,,,,,,,,
1599,宏佳騰,28.2,0,0,0.44,,,,,,,,,,,,,0.26,0.08,0.7,0.72,-0.19,0.24,1.84,0.38,0.57,0.35,0.47,-0.17,2019Q4,,,,,,,,,,,,
1742,台蠟,16.65,-0.05,-0.3,-0.01,,,,,,,,,,,,,0.05,0,-0.03,-0.02,-0.07,-0.48,-0.16,-0.04,0.2,0.24,0.09,0.12,2019Q4,,,,,,,,,,,,
1777,生泰,88.5,+0.4,+0.45,0.38,,,,,,,,,,,,,0.26,0.41,0.13,0.23,0.4,0.39,0.3,0.4,0.44,0.32,0.66,0.58,2019Q4,,,,,,,,,,,,
1781,合世,12.85,-0.05,-0.39,-0.17,,,,,,,,,,,,,-0.19,-0.16,-0.11,-0.2,-0.23,-0.15,-0.05,-0.14,-0.2,-0.24,-0.17,-0.17,2019Q4,,,,,,,,,,,,
1784,訊聯,70.6,-0.4,-0.56,0.03,,,,,,,,,,,,,0.06,-0.07,0.01,-0.03,0.22,0.01,0.06,0.05,0.12,0.05,-0.04,-0.05,2019Q4,,,,,,,,,,,,
1785,光洋科,50.9,+0.5,+0.99,2.17,,,,,,,,,,,,,0.34,1.19,0.48,2.23,0.93,1.85,2.39,2.27,3.46,2.55,5.1,3.22,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
1788,杏昌,142,+0.5,+0.35,0.72,,,,,,,,,,,,,0.65,0.68,0.58,0.81,0.73,0.82,0.55,0.85,0.76,0.81,0.67,0.76,2019Q4,,,,,,,,,,,,
1815,富喬,27.9,-0.05,-0.18,1.27,,,,,,,,,,,,,1.96,1.95,2.59,0.32,1.72,1.72,2.13,1.52,0.9,0.66,0.2,-0.48,2019Q4,,,,,,,,,,,,
2063,世鎧,32.6,+0.15,+0.46,0.48,,,,,,,,,,,,,0.37,0.38,0.49,0.36,0.5,0.5,0.74,0.39,0.51,0.54,0.51,0.45,2019Q4,,,,,,,,,,,,
2065,世豐,40.3,-0.5,-1.23,0.24,,,,,,,,,,,,,0.07,-0.06,0.1,0.04,0.17,0.18,0.38,0.23,0.32,0.62,0.48,0.3,2019Q4,,,,,,,,,,,,
2066,世德,78.2,+2.2,+2.89,0.36,,,,,,,,,,,,,0.58,0.47,0.58,0.63,0.35,0.46,0.17,0.02,0.5,0.27,0.18,0.11,2019Q4,,,,,,,,,,,,
2070,精湛,49.05,-0.4,-0.81,0.21,,,,,,,,,,,,,0.19,0.22,0.4,0.41,0.21,0.07,0.35,0.26,0.24,0.09,-0.01,0.07,2019Q4,,,,,,,,,,,,
2073,雄順,29.7,+1.7,+6.07,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
2221,大甲,25.9,0,0,0.37,,,,,,,,,,,,,0.28,0.26,0.3,0.39,0.37,0.46,0.62,0.35,0.47,0.36,0.37,0.24,2019Q4,,,,,,,,,,,,
2230,泰茂,103.5,-1,-0.96,0.01,,,,,,,,,,,,,0.02,0.03,-0.05,0.07,-0.06,0.09,0.05,0.04,-0.03,0.03,-0.07,0.05,2019Q4,,,,,,,,,,,,
2235,謚源,46.25,+0.55,+1.2,0.31,,,,,,,,,,,,,0.48,0.48,0.35,0.14,0.23,0.17,0.28,0.29,0.36,0.37,0.39,0.17,2019Q4,,,,,,,,,,,,
2596,綠意,31.6,-0.4,-1.25,0.68,,,,,,,,,,,,,1.17,0.5,0.61,1.45,2.21,1.78,-0.04,-0.08,-0.16,-0.14,-0.13,0.94,2019Q4,,,,,,,,,,,,
2640,大車隊,128.5,+0.5,+0.39,0.81,,,,,,,,,,,,,0.64,0.74,0.75,0.65,0.82,0.7,0.77,0.72,0.92,0.97,1.1,0.99,2019Q4,,,,,,,,,,,,
2641,正德,19.65,+0.15,+0.77,0.28,,,,,,,,,,,,,0.07,0.18,0.24,-0.12,0.26,0.33,0.51,0.37,0.38,0.39,0.32,0.47,2019Q4,,,,,,,,,,,,
2643,捷迅,73,-0.7,-0.95,0.28,,,,,,,,,,,,,0.18,0.17,0.25,0.29,0.15,0.19,0.26,0.31,0.21,0.28,0.52,0.62,2019Q4,,,,,,,,,,,,
2718,全心投控,49.75,+0.2,+0.4,-0.05,,,,,,,,,,,,,0,-0.04,-0.07,0.03,-0.02,-0.1,-0.08,0.04,-0.07,-0.07,-0.09,-0.09,2019Q4,,,,,,,,,,,,
2719,燦星旅,32,0,0,-0.25,,,,,,,,,,,,,-0.13,-0.23,-0.22,-0.2,-0.4,-0.08,-0.21,-0.34,-0.3,-0.12,-0.36,-0.37,2019Q4,,,,,,,,,,,,
2724,藝舍-KY,25.85,+1.4,+5.73,-0.24,,,,,,,,,,,,,-0.46,-0.54,-0.24,-0.05,-0.5,-0.14,-0.31,-0.23,-0.24,-0.05,-0.08,0.02,2019Q4,,,,,,,,,,,,
2726,雅茗-KY,17.75,-0.1,-0.56,0.42,,,,,,,,,,,,,0.48,0.53,0.62,0.3,0.36,0.32,0.47,0.24,0.57,0.35,0.64,0.18,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
2729,瓦城,180.5,-1,-0.55,1.09,,,,,,,,,,,,,1.09,1.04,1.14,0.71,1.14,1.19,1.46,0.61,1.43,1.14,1.52,0.66,2019Q4,,,,,,,,,,,,
2732,六角,90,0,0,0.95,,,,,,,,,,,,,0.34,0.57,0.83,0.77,0.33,0.68,1.03,0.81,1.17,1.58,1.93,1.33,2019Q4,,,,,,,,,,,,
2734,易飛網,18.4,-0.2,-1.08,-0.21,,,,,,,,,,,,,-0.08,-0.11,-0.18,-0.53,-0.12,-0.19,-0.23,-0.23,-0.14,-0.2,-0.24,-0.24,2019Q4,,,,,,,,,,,,
2743,山富,81.6,-0.3,-0.37,0.14,,,,,,,,,,,,,,,-0.02,0.7,,0.13,-0.02,-0.07,0.15,0.31,0.05,0.04,2019Q4,,,,,,,,,,,,
2745,五福,88.7,+0.1,+0.11,0.12,,,,,,,,,,,,,0.29,0.64,-0.1,0.01,0.12,0.25,0.05,-0.29,0.36,0.23,0.12,-0.27,2019Q4,,,,,,,,,,,,
2751,王座,59,-0.5,-0.84,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
2752,豆府,219,0,0,0.47,,,,,,,,,,,,,,0.51,0.43,1.13,0.3,0.34,0.43,0.36,0.32,0.42,0.5,0.39,2019Q4,,,,,,,,,,,,
2754,亞洲藏壽司,76.3,+0.4,+0.53,0.4,,,,,,,,,,,,,,,,0.68,,0.86,0.5,0.03,0.45,0.5,0.4,-0.19,2019Q4,,,,,,,,,,,,
2755,揚秦,118.5,0,0,0.35,,,,,,,,,,,,,,,,,,,,0.76,,0.24,0.21,0.19,2019Q4,,,,,,,,,,,,
2756,聯發國際,81.4,-0.3,-0.37,1.09,,,,,,,,,,,,,,,,,,,,,,0.62,,1.56,2019Q4,,,,,,,,,,,,
2916,滿心,48.6,-0.15,-0.31,0.19,,,,,,,,,,,,,0.1,0.06,-0.04,0.61,0.24,0.18,-0.06,0.59,0.08,0.17,-0.16,0.53,2019Q4,,,,,,,,,,,,
2926,誠品生活,46.3,-0.6,-1.28,0.98,,,,,,,,,,,,,1.26,0.71,1.28,0.68,1.35,0.7,0.4,0.69,1.35,0.79,1.08,1.5,2019Q4,,,,,,,,,,,,
2937,集雅社,44.9,+0.4,+0.9,0.15,,,,,,,,,,,,,0.21,0.11,0.08,0.2,0.14,0.11,-0.02,0.16,0.25,0.07,0.05,0.43,2019Q4,,,,,,,,,,,,
2941,米斯特,62,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
2947,振宇五金,80.5,0,0,0.88,,,,,,,,,,,,,,,,,,,,,,0.56,,1.19,2019Q4,,,,,,,,,,,,
2948,寶陞,39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
2949,欣新網,87,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
3064,泰偉,56,0,0,-0.71,,,,,,,,,,,,,-1.07,-0.83,-0.59,-0.63,-1.03,-0.89,-0.39,-0.04,-0.56,-0.69,-0.86,-0.95,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
3066,李洲,16.25,-0.1,-0.61,-0.09,,,,,,,,,,,,,-0.14,-0.1,-0.11,-0.2,-0.1,-0.04,-0.13,-0.04,-0.1,-0.03,-0.02,-0.07,2019Q4,,,,,,,,,,,,
3071,協禧,19.15,-0.25,-1.29,0.46,,,,,,,,,,,,,0.34,0.45,0.63,0.62,0.49,0.52,0.5,0.3,0.31,0.41,0.47,0.49,2019Q4,,,,,,,,,,,,
3073,天方能源,32.05,-0.95,-2.88,-0.09,,,,,,,,,,,,,-0.07,-0.07,-0.08,-0.13,-0.09,-0.09,-0.12,-0.1,-0.06,-0.08,-0.07,-0.07,2019Q4,,,,,,,,,,,,
3078,僑威,71.8,-0.3,-0.42,1.84,,,,,,,,,,,,,1.97,1.49,2.4,2.56,1.1,2.34,2.41,1.16,0.33,1.73,2.21,2.37,2019Q4,,,,,,,,,,,,
3083,網龍,33.75,-0.3,-0.88,0.05,,,,,,,,,,,,,-0.07,-0.03,-0.02,-0.55,-0.11,-0.08,0.1,0.61,0.38,0.26,0.18,-0.04,2019Q4,,,,,,,,,,,,
3086,華義,139,-1.5,-1.07,-0.12,,,,,,,,,,,,,-0.28,-0.2,-0.2,-0.23,-0.22,-0.06,-0.06,-0.13,-0.04,0.09,-0.05,-0.09,2019Q4,,,,,,,,,,,,
3088,艾訊,103,-1,-0.96,1.12,,,,,,,,,,,,,0.74,0.51,1.09,0.59,1.23,1.57,1.26,1.51,0.96,1.45,1.35,1.24,2019Q4,,,,,,,,,,,,
3093,港建*,26,+0.8,+3.17,0.12,,,,,,,,,,,,,0.12,0.14,0.01,-0.06,-0.14,0.27,0.26,0.2,0.09,0.39,0.03,0.15,2019Q4,,,,,,,,,,,,
