代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),季度,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
4977,眾達-KY,88.9,+0.5,+0.57,0.67,0.67,1.25,1.72,2.12,1.63,0.47,-0.12,-0.22,-0.25,-0.34,0.46,0.63,,,,,,,,,,,,,,,,,,,,,,,,,
4994,傳奇,95.7,-1.3,-1.34,0.47,0.81,0.2,0.27,-0.29,0.34,0.4,0.28,0.36,1.35,0.27,0.92,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
4999,鑫禾,25.35,+0.1,+0.4,0.05,0.18,0.55,0.02,0.24,-0.32,0.19,-0.15,0.05,-0.15,0.15,0.07,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,
5007,三星,52.7,0,0,3.06,3.01,3.54,2.95,3.16,2.89,2.75,3.08,3.15,3.15,3.37,3.15,2.52,,,,,,,,,,,,,,,,,,,,,,,,,
5203,訊連,94.2,-0.2,-0.21,0.44,0.19,0.63,0.51,0.65,0.34,0.4,0.43,0.34,0.34,0.45,0.53,0.44,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
5215,科嘉-KY,37.95,-0.05,-0.13,0.63,0.6,0.92,0.91,0.35,0.03,0.73,0.81,0.76,0.19,0.9,0.8,0.51,,,,,,,,,,,,,,,,,,,,,,,,,
5222,全訊,106,-0.5,-0.47,1.06,0.53,0.98,0.94,1.19,0.58,1.35,1.19,1.55,0.8,1.39,1.17,1.08,,,,,,,,,,,,,,,,,,,,,,,,,
5225,東科-KY,87.2,-1.3,-1.47,1.49,-0.01,0.28,2.02,1.03,0.86,1.44,2.1,1.31,1.55,2.41,3.95,0.95,,,,,,,,,,,,,,,,,,,,,,,,,
5234,達興材料,160.5,+3,+1.9,1.38,1.67,1.51,0.17,1.04,1.15,1.72,1.87,1.37,1.2,1.5,1.7,1.67,,,,,,,,,,,,,,,,,,,,,,,,,
5243,乙盛-KY,42.9,+0.85,+2.02,2.06,1.62,1.2,2.17,3.37,2.6,2.37,2.17,1.51,1.83,1.32,2.86,1.67,,,,,,,,,,,,,,,,,,,,,,,,,
5244,弘凱,39.35,-0.5,-1.25,0.41,0.54,0.52,0.24,0.47,0.35,0.32,0.41,0.6,0.28,0.32,0.49,0.34,,,,,,,,,,,,,,,,,,,,,,,,,
5258,虹堡,64.3,+0.3,+0.47,2.46,1.77,2.17,2.9,3.43,2.73,2.36,2.29,4.18,1.2,1.89,2.23,2.34,,,,,,,,,,,,,,,,,,,,,,,,,
5269,祥碩,1620,+125,+8.36,4.55,4.18,4.01,3.28,1.53,3.22,4.02,4.6,6.39,6.72,6.74,6.83,3.05,,,,,,,,,,,,,,,,,,,,,,,,,
5283,禾聯碩,85,-2,-2.3,1.49,1.46,2.82,1.93,1.17,0.76,2.82,2.02,0.49,-0.61,2.04,2.37,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
5284,jpp-KY,126,+2,+1.61,0.82,0.65,0.6,0.91,1.06,1.46,1.24,1.48,0.69,-0.99,0.39,1.15,1.25,,,,,,,,,,,,,,,,,,,,,,,,,
5285,界霖,43.1,-0.6,-1.37,0.74,1.19,1.76,0.89,0.58,0.36,0.58,0.72,0.6,0.41,0.73,0.58,0.44,,,,,,,,,,,,,,,,,,,,,,,,,
5288,豐祥-KY,147,+2.5,+1.73,2.75,2.22,2.52,3,3.19,3.05,2.43,2.56,2.76,2.67,3.02,2.39,3.23,,,,,,,,,,,,,,,,,,,,,,,,,
5292,華懋,137,+0.5,+0.37,0.85,0.57,0.45,0.71,0.77,0.83,0.8,0.62,1.31,1.01,0.93,1.06,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
5306,桂盟,93.4,-1.7,-1.79,3.62,6.34,6.46,6.78,3.82,3.12,2.85,1.92,1.41,1.79,3.12,4.06,1.79,,,,,,,,,,,,,,,,,,,,,,,,,
5388,中磊,97.7,+0.4,+0.41,7.05,3.75,5.65,6.88,7.9,6.55,7.12,8.58,8.89,8.57,6.77,7.01,6.98,,,,,,,,,,,,,,,,,,,,,,,,,
5434,崇越,238,+0.5,+0.21,8.64,7.14,7.79,9.78,7.59,7.12,7.33,9.47,8.07,8.75,10,11.1,9.59,,,,,,,,,,,,,,,,,,,,,,,,,
5469,瀚宇博,45.2,0,0,15.4,11.7,10.8,16,15.3,15.6,14.4,23,16.2,14.2,16.5,20.6,9.97,,,,,,,,,,,,,,,,,,,,,,,,,
5471,松翰,34.15,-0.15,-0.44,0.67,2.31,2.14,0.83,0.31,0.05,0.3,0.52,0.71,0.25,0.36,0.15,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
5515,建國,28.4,0,0,0.58,0.92,0.91,0.5,0.22,0.35,0.18,0.02,0.02,0.15,1.04,0.68,1.96,,,,,,,,,,,,,,,,,,,,,,,,,
5519,隆大,33,-0.25,-0.75,2.58,0.69,2.19,5.08,2.45,0.89,2.14,0.45,6.16,3.67,1.25,0.49,5.52,,,,,,,,,,,,,,,,,,,,,,,,,
5521,工信,11.2,-0.2,-1.75,0,-0.15,-0.03,0,0.48,-0.8,0.81,0.2,0.24,-0.99,-0.03,0.33,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,
5522,遠雄,62.7,-0.6,-0.95,13.7,18.5,13.2,18.5,19.2,13,-0.03,7.99,26,6.87,13.8,17.9,9.78,,,,,,,,,,,,,,,,,,,,,,,,,
5525,順天,30.2,+0.2,+0.67,1.96,3.74,2.24,0.1,1.34,-0.01,0.42,8.7,-0.3,-0.29,3.36,0.98,3.2,,,,,,,,,,,,,,,,,,,,,,,,,
5533,皇鼎,17.4,+0.2,+1.16,2.09,4.05,3.99,2.29,0,4.11,2.92,2.16,0.84,0.44,0.18,3.1,1.06,,,,,,,,,,,,,,,,,,,,,,,,,
5534,長虹,84.7,+2,+2.42,7.49,15.2,5.06,3.45,9.19,1.68,0.61,3.98,16.6,1.11,5.17,4.4,23.4,,,,,,,,,,,,,,,,,,,,,,,,,
5538,東明-KY,30.3,-0.4,-1.3,1.66,3.93,5.68,-0.02,2.16,0.25,0.57,2.07,-1.26,1.56,2.22,1.83,0.95,,,,,,,,,,,,,,,,,,,,,,,,,
5607,遠雄港,36.7,+0.1,+0.27,2.94,4.04,4.09,3.65,2.6,2.92,2.85,2.39,1.36,2.74,2.74,3.09,2.85,,,,,,,,,,,,,,,,,,,,,,,,,
5706,鳳凰,54,-0.4,-0.74,0.3,-0.14,-0.16,-0.14,-0.14,0.34,0.42,0.54,0.53,0.54,0.5,0.74,0.52,,,,,,,,,,,,,,,,,,,,,,,,,
5871,中租-KY,111.5,-2,-1.76,83.2,93.5,95.9,97.3,83,84.7,81.6,85.5,77.6,79.3,81.2,81.3,57.3,,,,,,,,,,,,,,,,,,,,,,,,,
5876,上海商銀,46.9,-0.55,-1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5880,合庫金,23.9,+0.05,+0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5906,台南-KY,50.3,-1.7,-3.27,0.32,0.56,0.11,0.43,0.5,0.68,0.26,0.04,0.38,0.38,0.18,0.07,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
6005,群益證,24.5,-0.65,-2.58,6.01,2.4,-2.6,1.51,4.07,7.71,4.97,8.43,7.65,9.92,8.04,11.3,8.77,,,,,,,,,,,,,,,,,,,,,,,,,
6024,群益期,48,+0.25,+0.52,0.47,1.27,1.19,1.39,1.04,0.23,-1.01,1.59,-0.1,-0.17,0.14,0.89,-0.87,,,,,,,,,,,,,,,,,,,,,,,,,
6108,競國,14.2,+0.1,+0.71,-0.58,-0.48,-0.63,0.06,-0.37,-0.7,-0.22,0.51,-0.3,-0.4,-0.83,-1.63,-1.93,,,,,,,,,,,,,,,,,,,,,,,,,
6115,鎰勝,50.5,0,0,1.57,1.14,1.73,1.81,2.2,1.28,1.39,1.93,1.38,1.11,1.68,1.56,1.68,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
6117,迎廣,77.5,+0.7,+0.91,0.4,-0.32,-0.06,0.43,0.06,-0.33,-0.09,0.56,1.03,0.93,0.92,0.92,0.72,,,,,,,,,,,,,,,,,,,,,,,,,
6120,達運,10.2,-0.15,-1.45,-1.31,-2.05,-3.12,-3.78,-2.54,-3.67,0.88,0.61,-0.59,-1.44,-0.06,0.56,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,
6128,上福,32.2,-0.8,-2.42,1.17,1.38,1.74,0.97,0.93,1.52,1.27,1.06,1.41,1.3,1.2,0.79,0.45,,,,,,,,,,,,,,,,,,,,,,,,,
6133,金橋,13.7,-0.1,-0.72,0.12,-0.03,0.06,0.45,0.33,-0.08,0.09,0.09,-0.01,-0.12,0.41,0.26,0,,,,,,,,,,,,,,,,,,,,,,,,,
6136,富爾特,23.4,-0.1,-0.43,-0.09,-0.09,-0.11,-0.17,-0.05,-0.03,-0.05,-0.13,-0.13,-0.04,-0.06,-0.16,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,
6139,亞翔,221,+5,+2.31,10.2,3.3,4,4.64,4.24,3.3,6.16,14.8,15.8,14.5,15.7,17.7,18.4,,,,,,,,,,,,,,,,,,,,,,,,,
6155,鈞寶,20.7,0,0,0.07,0.23,0.22,0.19,0.05,0.1,-0.02,0.01,-0.02,-0.08,0.06,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
6164,華興,10.95,-0.1,-0.9,-0.07,-0.12,-0.1,-0.06,-0.14,-0.17,-0.1,-0.17,-0.17,0.04,0.13,-0.05,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
6165,浪凡,52.5,+3.2,+6.49,0.12,-0.05,0.43,0.29,0.27,-0.36,0.03,0.06,0.43,0.01,-0.01,0.28,0.13,,,,,,,,,,,,,,,,,,,,,,,,,
6166,凌華,70,-0.4,-0.57,0.82,0.01,1.64,2.57,1.77,1.41,0.87,0.59,0.36,-1.22,-0.04,0.42,1.46,,,,,,,,,,,,,,,,,,,,,,,,,
6176,瑞儀,163,-1,-0.61,17.2,18.1,11.3,28.9,24,9.84,16.4,14.9,16.1,12.7,15.9,21,17.5,,,,,,,,,,,,,,,,,,,,,,,,,
6177,達麗,45.45,-0.8,-1.73,5.64,8.16,2.92,4.79,-1.24,2.26,-0.95,5.21,19.1,0.27,5.4,0.39,21.4,,,,,,,,,,,,,,,,,,,,,,,,,
6183,關貿,89.5,+1,+1.13,1.42,2.09,1.37,1.28,0.8,1.34,1.6,1.51,1.14,1.3,1.37,1.79,1.43,,,,,,,,,,,,,,,,,,,,,,,,,
6184,大豐電,52.6,-0.2,-0.38,1.59,2,1.66,1.17,1.49,1.55,1.77,1.48,1.47,1.5,1.45,1.86,1.61,,,,,,,,,,,,,,,,,,,,,,,,,
6189,豐藝,72.2,0,0,3.32,2.92,2.29,1.37,2.78,2.85,2.42,3.74,3.7,5.09,4.86,5.59,2.21,,,,,,,,,,,,,,,,,,,,,,,,,
6191,精成科,56.2,+0.1,+0.18,8.02,6.91,4.87,6.77,7.71,7.12,6.97,11.1,10.1,8.93,9.47,10.5,5.78,,,,,,,,,,,,,,,,,,,,,,,,,
6192,巨路,96.9,0,0,2.78,2.59,2.98,2.95,2.65,2.74,3.17,2.39,2.28,2.8,2.84,2.25,3.77,,,,,,,,,,,,,,,,,,,,,,,,,
6196,帆宣,155,+4.5,+2.99,6.24,5.47,6.73,8.24,8.22,6.07,7.07,5.63,5.57,2.28,5.25,6.77,7.53,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
6197,佳必琪,120,+1,+0.84,1.85,0.68,1.09,1.12,0.89,1.01,1.06,1.88,2.46,2.57,3.43,3.65,2.39,,,,,,,,,,,,,,,,,,,,,,,,,
6201,亞弘電,57.8,0,0,1.03,0.44,0.58,0.73,1.27,0.76,1.06,1.46,1.43,0.53,1.3,1.34,1.49,,,,,,,,,,,,,,,,,,,,,,,,,
6205,詮欣,46.3,-1.75,-3.64,0.55,0.76,0.82,0.66,1.01,1.18,0.16,0.07,0.35,0.41,0.55,0.44,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
6206,飛捷,111,-1.5,-1.33,2.28,2.78,3.91,3.05,1.33,0.61,1.52,1.15,2.3,2.2,3.08,2.37,3.06,,,,,,,,,,,,,,,,,,,,,,,,,
6213,聯茂,58.6,+0.8,+1.38,3.53,6.44,4.5,3.49,4.54,1.28,0.58,3.9,4.18,2.46,3.38,3.8,3.86,,,,,,,,,,,,,,,,,,,,,,,,,
6214,精誠,116.5,-1,-0.85,3.43,3.64,3.72,2.85,2.36,3.97,4.37,3.02,3.33,4.79,3.42,2.94,2.77,,,,,,,,,,,,,,,,,,,,,,,,,
6215,和椿,76,-1.3,-1.68,0.29,0.63,0.44,0.61,0.36,0.15,-0.05,-0.02,0.15,0.09,0.2,0.52,0.34,,,,,,,,,,,,,,,,,,,,,,,,,
6216,居易,31.85,-0.25,-0.78,0.36,0.54,0.68,0.01,0.11,0.01,0.35,0.35,0.12,0.4,0.89,0.85,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
6224,聚鼎,40.95,-0.55,-1.33,-0.12,0.5,-1.53,-0.19,-0.63,-0.47,-0.15,0.21,-0.33,-0.08,-0.02,0.83,0.44,,,,,,,,,,,,,,,,,,,,,,,,,
6230,尼得科超眾,129,+0.5,+0.39,1.34,0.47,1.22,2.22,4.08,1.87,1.68,2.67,0.8,0.01,0.02,0.69,0.34,,,,,,,,,,,,,,,,,,,,,,,,,
6235,華孚,47.2,+0.05,+0.11,1.59,0.53,0.59,1.07,1.5,2.09,2.37,2.14,2.49,2.09,2.57,1.39,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
6239,力成,111.5,+0.5,+0.45,25,34.4,40.5,28.4,21.3,17.1,18.4,20.2,25.8,20.4,25.8,27.7,19.9,,,,,,,,,,,,,,,,,,,,,,,,,
6243,迅杰,32.5,-0.05,-0.15,0.04,0.06,-0.01,-0.09,0.08,0.17,0.14,0.1,0.11,-0.05,-0.01,-0.01,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,
6257,矽格,65.8,-0.4,-0.6,7.48,10,12.4,8.65,7.21,3.97,4.33,6.35,6.13,5.91,8.57,7.99,8.27,,,,,,,,,,,,,,,,,,,,,,,,,
6271,同欣電,98.5,+1.2,+1.23,5.69,8.52,10.2,10.3,7.64,4.71,1.67,2.55,5.26,4.29,4.6,4.71,3.83,,,,,,,,,,,,,,,,,,,,,,,,,
6277,宏正,69.3,+0.9,+1.32,1.92,1.74,1.74,2.36,2.67,2.6,1.67,1.68,1.93,1.52,1.34,1.82,2,,,,,,,,,,,,,,,,,,,,,,,,,
6278,台表科,95.5,+2.5,+2.69,9.43,15.2,11.2,15.9,15.9,2.57,6.83,9.6,5.89,6.08,7.94,6.46,9.61,,,,,,,,,,,,,,,,,,,,,,,,,
6281,全國電,71.7,-0.3,-0.42,1.61,1.93,2.28,1.89,1.25,1.71,2.2,1.5,0.93,1.44,1.85,1.55,0.73,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
6283,淳安,21.9,-0.2,-0.9,-0.38,-0.45,0.1,-0.97,-0.52,-0.46,-0.06,-0.57,-0.86,-0.42,-0.16,-0.28,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
6285,啟碁,119,-2.5,-2.06,9.68,2.39,6.1,12.1,11.8,8.26,10.4,15,13,7.53,12.4,6.01,11.2,,,,,,,,,,,,,,,,,,,,,,,,,
6288,聯嘉,20,-0.6,-2.91,-0.15,-0.37,-0.37,-0.27,-0.28,0,-0.46,-0.28,0.19,0.07,0.17,0.27,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,
6409,旭隼,1325,+25,+1.92,12.1,7.21,14,17,14.7,10.4,11.6,10,9.39,9.91,15.2,15.8,10.2,,,,,,,,,,,,,,,,,,,,,,,,,
6412,群電,100.5,-0.5,-0.5,9.73,9.08,8.1,12.3,9.64,7.26,8.93,12.1,11.3,7.84,9.13,12.4,8.58,,,,,,,,,,,,,,,,,,,,,,,,,
6414,樺漢,261,+3,+1.16,11.3,6.18,9.61,10.4,4.6,12.8,14.7,13.8,10.7,9.69,11.6,17.1,14,,,,,,,,,,,,,,,,,,,,,,,,,
6415,矽力*-KY,459,+41.5,+9.94,6.44,17.8,20.4,14.6,6.67,-2.16,-3.08,-0.01,0.39,0.77,5.48,7.19,9.23,,,,,,,,,,,,,,,,,,,,,,,,,
6416,瑞祺電通,88.1,+0.1,+0.11,1.01,0.68,1.57,1.63,1.15,1.26,1.03,0.69,0.8,0.55,0.96,1.03,0.82,,,,,,,,,,,,,,,,,,,,,,,,,
6423,億而得-創,72.3,-2.2,-2.95,0.13,,0.29,0.31,0.19,0.1,0.03,0.18,0.04,0.16,-0.04,0.19,0,,,,,,,,,,,,,,,,,,,,,,,,,
6438,迅得,153,+1,+0.66,1.68,1.87,1.94,2.74,1.87,2.26,2.37,2.02,1.04,1.46,1.06,0.6,0.89,,,,,,,,,,,,,,,,,,,,,,,,,
6442,光聖,335,-8,-2.33,1.51,0.68,0.61,1.12,0.49,0.24,0.67,0.46,0.89,1.21,3.17,4.04,4.52,,,,,,,,,,,,,,,,,,,,,,,,,
6446,藥華藥,495,+5,+1.02,-1.84,-5.57,-3.27,-5.65,-5.8,-7.28,-4.08,-6.45,-1.32,0.18,4.43,7.35,5.41,,,,,,,,,,,,,,,,,,,,,,,,,
6449,鈺邦,95,+0.2,+0.21,0.98,0.67,0.81,0.43,0.81,0.48,0.91,1.09,1.3,0.95,1.05,1.53,1.73,,,,,,,,,,,,,,,,,,,,,,,,,
6451,訊芯-KY,139,0,0,-0.02,-1.52,-0.09,0.57,0.23,0.14,0.31,1.77,0.63,-0.62,0.26,-1.29,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,
6456,GIS-KY,42,+0.7,+1.69,-1.96,2.77,8.07,14.2,4.86,-19.7,-5.42,-10.2,-14.1,0.58,-2.63,-3.49,1.52,,,,,,,,,,,,,,,,,,,,,,,,,
6464,台數科,79.8,+0.1,+0.13,3.4,3.67,3.72,3.49,3.63,3.56,3.42,3.38,3.14,3.31,3.39,3.1,3,,,,,,,,,,,,,,,,,,,,,,,,,
6472,保瑞,679,+12,+1.8,8.79,2.52,3.69,6.43,6.58,15.5,13.5,12.2,11.4,8.92,7.43,12.2,5.31,,,,,,,,,,,,,,,,,,,,,,,,,
6491,晶碩,327,+1,+0.31,4.91,4.18,4.08,4.68,5.27,4.14,4.36,4.32,6.98,5.92,5.4,4.7,4.86,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
6504,南六,53.4,+0.2,+0.38,0.34,-0.21,-0.05,0.1,0.76,0.42,0.71,0.06,0.66,0.46,0.31,0.21,0.66,,,,,,,,,,,,,,,,,,,,,,,,,
6505,台塑化,35.5,-0.35,-0.98,16.8,159,181,-157,-129,42.8,-64.7,181,-4.67,32.1,11.7,-47.6,-2.66,,,,,,,,,,,,,,,,,,,,,,,,,
6515,穎崴,820,+1,+0.12,2.72,1.31,2.52,4.36,5.23,1.83,1.66,1.33,0.75,2.22,2.63,4.87,3.96,,,,,,,,,,,,,,,,,,,,,,,,,
6525,捷敏-KY,65,+0.8,+1.25,1.81,2.45,1.99,2.53,1.69,1.99,1.35,1.36,1.53,1.3,1.82,2,1.72,,,,,,,,,,,,,,,,,,,,,,,,,
6526,達發,499,-5,-0.99,6.03,11.9,13.2,7.96,0.48,1.29,2.66,4.65,1.52,4.42,9.21,9.33,5.79,,,,,,,,,,,,,,,,,,,,,,,,,
6531,愛普*,230.5,+2.5,+1.1,2.85,5.35,4.58,3.27,1.81,1.02,2.06,2.61,2.84,1.06,2.28,3.81,3.48,,,,,,,,,,,,,,,,,,,,,,,,,
6533,晶心科,288.5,+5,+1.76,-0.51,0.04,-0.75,0.33,-0.31,-0.51,-1.41,-0.67,-0.09,-1.94,-1.47,0.24,0.41,,,,,,,,,,,,,,,,,,,,,,,,,
6534,正瀚-創,76,+1,+1.33,1.35,3.16,3.9,-0.79,-1.16,4.84,2.19,-0.82,-0.55,4.96,1.44,-1.08,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
6552,易華電,25.1,-0.35,-1.38,-0.17,0.42,0.72,-0.67,-0.42,-0.51,-0.18,-0.03,-0.3,-0.04,0.05,-0.61,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,
6558,興能高,47.2,-0.55,-1.15,-0.18,-0.16,-0.63,-0.31,-0.12,-0.45,-0.17,0.13,-0.15,-0.21,-0.06,0.01,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,
6579,研揚,126,+1.5,+1.2,2.29,2.01,3.79,2.66,3.48,2.37,2.62,2.59,2.49,0.91,1.96,0.8,1.81,,,,,,,,,,,,,,,,,,,,,,,,,
6581,鋼聯,100,0,0,2.36,1.97,4.67,2.51,2.89,1.18,1.99,0.78,2.49,1.53,3.32,1.89,3.12,,,,,,,,,,,,,,,,,,,,,,,,,
6582,申豐,42.2,+0.1,+0.24,-0.07,1.53,0.6,0.05,-0.19,-0.35,-0.26,-0.56,-1,-0.48,0.28,-0.09,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,
6585,鼎基,122,-1.5,-1.21,1.41,0.47,0.92,0.67,0.94,0.66,1.09,1.7,1.93,2.04,2.59,2.17,1.79,,,,,,,,,,,,,,,,,,,,,,,,,
6591,動力-KY,44.6,-0.45,-1,0.37,1.77,0.33,-0.18,0.68,0.23,0.14,0.47,0.38,0.25,0.12,0.27,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,
6592,和潤企業,67.9,-0.1,-0.15,11.4,11.7,12.2,12.2,11.4,12.9,12.7,13.6,13,12.2,7.12,9.98,7.65,,,,,,,,,,,,,,,,,,,,,,,,,
6605,帝寶,175.5,-1.5,-0.85,7.51,3.44,5.75,5.19,7.26,7.33,6.37,7.56,8.04,10.2,9.9,9.22,9.8,,,,,,,,,,,,,,,,,,,,,,,,,
6606,建德工業,24.95,-0.25,-0.99,0.4,0.28,0.62,0.61,0.43,0.31,0.48,0.44,0.39,0.36,0.39,0.24,0.27,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
6625,必應,68.5,+0.3,+0.44,0.49,-0.25,-0.42,-0.06,0.71,0.1,0.58,1.02,1.04,0.16,0.7,0.92,1.36,,,,,,,,,,,,,,,,,,,,,,,,,
6641,基士德-KY,23.35,+0.6,+2.64,0.06,0.14,0.3,0.31,0.41,-0.08,-0.05,0,-0.01,0.04,-0.06,-0.05,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,
6655,科定,127,+2.5,+2.01,1.05,1.03,1.26,1.39,1.03,0.52,0.8,1.05,0.88,0.97,1.39,1.38,0.88,,,,,,,,,,,,,,,,,,,,,,,,,
6658,聯策,54.9,+0.1,+0.18,0.15,0.19,0.32,0.34,0.34,0.05,0.04,0.17,0.04,-0.04,0.24,-0.04,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
6666,羅麗芬-KY,40.55,+0.55,+1.38,0.17,0.09,0.44,0.03,-0.11,0.04,0.61,0.15,-0.08,0.23,0.68,0.35,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,
6669,緯穎,1880,+40,+2.17,51.5,29.1,45.8,48.8,54.7,44.8,34.9,32.5,46.5,58.6,62.1,79.1,81.3,,,,,,,,,,,,,,,,,,,,,,,,,
6670,復盛應用,311.5,-5.5,-1.74,11.2,12.1,14.5,13.3,17.7,9.79,3.6,5.7,11.3,10.4,9.2,11.6,15.3,,,,,,,,,,,,,,,,,,,,,,,,,
6671,三能-KY,40.65,+0.1,+0.25,0.53,0.3,0.59,0.43,0.63,0.36,0.72,0.52,0.6,0.46,0.55,0.53,0.67,,,,,,,,,,,,,,,,,,,,,,,,,
6672,騰輝電子-KY,64.8,+0.5,+0.78,1.11,1.61,1.18,1.15,1.34,1.01,1.05,1.61,1.16,0.97,1.01,0.71,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
6689,伊雲谷,84.7,-2.6,-2.98,0.28,0.46,0.27,0.26,0.18,0.15,0.35,0.48,0.35,0.02,0.2,0.32,0.31,,,,,,,,,,,,,,,,,,,,,,,,,
6691,洋基工程,396,-4.5,-1.12,5.69,3.96,5.35,7.01,5.39,4.79,6.2,6.19,4.52,4.5,5.75,6.33,8.31,,,,,,,,,,,,,,,,,,,,,,,,,
