代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,折溢 價％,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),季度,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
1240,茂生農經,,,,58,+0.3,+0.52,,,,,,,,,,,,,,,,0.99,1.15,1.32,1.46,0.71,0.93,0.62,0.47,1.22,0.98,1.21,0.83,0.97,2019Q4,,,,,,,,,,,,
1259,安心,,,,60,-1.2,-1.96,,,,,,,,,,,,,,,,1.22,1.2,1.53,1.76,0.73,0.8,1.25,1.61,0.7,0.87,1.38,2.11,0.66,2019Q4,,,,,,,,,,,,
1264,德麥,,,,299,+0.5,+0.17,,,,,,,,,,,,,,,,3.39,3.31,3.29,3.43,3.38,2.85,3.47,3.67,3.27,3.2,3.67,3.46,3.69,2019Q4,,,,,,,,,,,,
1268,漢來美食,,,,138.5,+1.5,+1.09,,,,,,,,,,,,,,,,1.73,2.33,1.63,1,2.55,2.24,1.15,1.13,1.53,2.65,1.59,1.54,1.43,2019Q4,,,,,,,,,,,,
1294,漢田生技,,,,86.9,-0.4,-0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
1336,台翰,,,,19.7,-0.4,-1.99,,,,,,,,,,,,,,,,0.31,0.14,0.53,0.49,0.39,0.14,0.43,0.49,0.23,0.03,0.31,0.27,0.26,2019Q4,,,,,,,,,,,,
1565,精華,,,,174.5,+1,+0.58,,,,,,,,,,,,,,,,7.51,4.83,8.99,9.85,7.85,7,9.48,8.27,8.32,7.68,6.19,5.5,6.16,2019Q4,,,,,,,,,,,,
1570,力肯,,,,22.7,+0.1,+0.44,,,,,,,,,,,,,,,,0.38,0.17,0.37,0.74,0.2,0.19,0.45,0.53,0.45,0.18,0.42,0.41,0.42,2019Q4,,,,,,,,,,,,
1580,新麥,,,,137.5,0,0,,,,,,,,,,,,,,,,2.52,1.44,2.69,3.57,3.09,0.98,2.73,2.56,3.18,1.48,2.41,3.16,2.98,2019Q4,,,,,,,,,,,,
1584,精剛,,,,30.75,+0.75,+2.5,,,,,,,,,,,,,,,,-0.21,-0.17,-0.27,-0.12,-0.39,-0.4,-0.1,-0.04,-0.31,-0.16,-0.12,-0.15,-0.29,2019Q4,,,,,,,,,,,,
1586,和勤,,,,26.7,-0.65,-2.38,,,,,,,,,,,,,,,,0.17,0.09,-0.06,0.22,0.18,0.2,0.56,0.58,0.02,-0.46,0.45,0.02,0.25,2019Q4,,,,,,,,,,,,
1593,祺驊,,,,30.8,+0.4,+1.32,,,,,,,,,,,,,,,,0.94,0.31,0.84,1.45,1.16,0.31,0.88,1.43,1.17,0.81,0.77,1.13,1.03,2019Q4,,,,,,,,,,,,
1599,宏佳騰,,,,28.2,0,0,,,,,,,,,,,,,,,,0.66,0.35,0.25,0.68,1.11,-0.19,0.31,2.5,0.96,0.74,0.44,0.53,0.24,2019Q4,,,,,,,,,,,,
1742,台蠟,,,,16.65,-0.05,-0.3,,,,,,,,,,,,,,,,-0.07,0.04,0.01,0.02,0.05,-0.34,-0.9,-0.63,-0.06,0.22,0.45,0.11,0.16,2019Q4,,,,,,,,,,,,
1777,生泰,,,,88.5,+0.4,+0.45,,,,,,,,,,,,,,,,1.03,0.09,1.1,0.33,0.47,0.86,2.03,0.96,1.27,1.34,1.06,1.88,1.03,2019Q4,,,,,,,,,,,,
1781,合世,,,,12.85,-0.05,-0.39,,,,,,,,,,,,,,,,-0.32,-0.55,-0.31,-0.18,-0.4,-0.36,-0.13,-0.12,-0.2,-0.38,-0.47,-0.31,-0.45,2019Q4,,,,,,,,,,,,
1784,訊聯,,,,70.6,-0.4,-0.56,,,,,,,,,,,,,,,,0.04,-0.03,-0.06,-0.05,0.02,0.19,0.08,0.08,0.14,0.18,-0.02,0,-0.01,2019Q4,,,,,,,,,,,,
1785,光洋科,,,,50.9,+0.5,+0.99,,,,,,,,,,,,,,,,0.31,0.01,0.12,0.04,0.17,0.34,0.5,0.45,-0.3,0.39,0.2,0.45,1.36,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
1788,杏昌,,,,142,+0.5,+0.35,,,,,,,,,,,,,,,,1.76,1.72,1.81,1.56,2.08,1.7,1.96,1.47,1.83,1.81,1.66,1.46,2.01,2019Q4,,,,,,,,,,,,
1815,富喬,,,,27.9,-0.05,-0.18,,,,,,,,,,,,,,,,0.16,0.25,0.42,0.48,0,0.34,0.26,0.3,0.07,0.15,-0.05,-0.22,-0.11,2019Q4,,,,,,,,,,,,
2063,世鎧,,,,32.6,+0.15,+0.46,,,,,,,,,,,,,,,,0.8,0.45,0.71,0.88,0.59,0.82,0.93,1.18,0.74,0.88,0.95,0.81,0.72,2019Q4,,,,,,,,,,,,
2065,世豐,,,,40.3,-0.5,-1.23,,,,,,,,,,,,,,,,0.68,0.52,-0.1,0.43,0.37,0.35,0.73,1.14,0.64,0.83,1.65,1.06,0.5,2019Q4,,,,,,,,,,,,
2066,世德,,,,78.2,+2.2,+2.89,,,,,,,,,,,,,,,,1.11,0.46,1.52,1.56,1.13,0.27,2.45,0.76,0.7,1.31,2.3,0.55,0.35,2019Q4,,,,,,,,,,,,
2070,精湛,,,,49.05,-0.4,-0.81,,,,,,,,,,,,,,,,0.53,0,0.83,1.26,1.1,0.73,0.14,0.82,0.93,0.66,0.09,-0.25,0.06,2019Q4,,,,,,,,,,,,
2073,雄順,,,,29.7,+1.7,+6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
2221,大甲,,,,25.9,0,0,,,,,,,,,,,,,,,,0.66,0.33,0.47,0.57,0.69,0.66,0.94,1.08,0.78,0.79,0.72,0.61,0.34,2019Q4,,,,,,,,,,,,
2230,泰茂,,,,103.5,-1,-0.96,,,,,,,,,,,,,,,,-0.01,-0.3,-0.02,-0.11,-0.01,-0.24,0.33,0.11,0.06,0.04,0.1,-0.14,0.03,2019Q4,,,,,,,,,,,,
2235,謚源,,,,46.25,+0.55,+1.2,,,,,,,,,,,,,,,,0.8,0.95,1.28,0.92,0.33,0.55,0.78,0.92,0.77,0.93,0.96,0.95,0.25,2019Q4,,,,,,,,,,,,
2596,綠意,,,,31.6,-0.4,-1.25,,,,,,,,,,,,,,,,0.57,0.66,0.25,0.34,1.5,2.18,1.63,-0.02,-0.05,-0.15,-0.21,-0.12,0.89,2019Q4,,,,,,,,,,,,
2640,大車隊,,,,128.5,+0.5,+0.39,,,,,,,,,,,,,,,,1.18,1.06,1.35,1.05,1.04,1.33,1.12,1.1,1.01,0.86,1.5,1.44,1.24,2019Q4,,,,,,,,,,,,
2641,正德,,,,19.65,+0.15,+0.77,,,,,,,,,,,,,,,,-0.14,-0.07,0,0.05,-2.74,0.14,0.1,0.2,0.14,0.12,0.12,0.12,0.17,2019Q4,,,,,,,,,,,,
2643,捷迅,,,,73,-0.7,-0.95,,,,,,,,,,,,,,,,0.8,0.47,0.25,0.64,0.81,0.42,0.63,0.83,0.92,0.55,0.75,1.55,1.75,2019Q4,,,,,,,,,,,,
2718,全心投控,,,,49.75,+0.2,+0.4,,,,,,,,,,,,,,,,-0.03,0.02,-0.08,0.01,0.15,-0.03,-0.3,-0.29,0.14,0.05,0,-0.13,0.12,2019Q4,,,,,,,,,,,,
2719,燦星旅,,,,32,0,0,,,,,,,,,,,,,,,,-1.04,-0.49,-1.07,-1.12,-0.63,-1.11,-0.07,-1.07,-1.24,-1.26,-0.61,-1.87,-1.98,2019Q4,,,,,,,,,,,,
2724,藝舍-KY,,,,25.85,+1.4,+5.73,,,,,,,,,,,,,,,,-0.4,-1.12,-1.11,-0.39,-1.66,-0.68,0.04,0.51,0.06,-0.3,-0.07,-0.07,0.02,2019Q4,,,,,,,,,,,,
2726,雅茗-KY,,,,17.75,-0.1,-0.56,,,,,,,,,,,,,,,,0.99,1.28,1.39,1.56,0.86,1.05,0.71,1.11,0.23,1.32,0.75,1.36,0.28,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
2729,瓦城,,,,180.5,-1,-0.55,,,,,,,,,,,,,,,,3.74,3.77,3.68,4.14,2.54,3.95,4.2,4.94,2.08,4.75,3.8,4.95,2.02,2019Q4,,,,,,,,,,,,
2732,六角,,,,90,0,0,,,,,,,,,,,,,,,,1.6,0.47,1.18,1.88,1.47,0.42,1.23,1.36,1.49,1.87,2.65,3.18,2.05,2019Q4,,,,,,,,,,,,
2734,易飛網,,,,18.4,-0.2,-1.08,,,,,,,,,,,,,,,,-0.56,0.17,-0.09,-0.6,-2.07,0.07,-0.52,-1.01,-1.29,0.1,-0.33,-0.61,-0.53,2019Q4,,,,,,,,,,,,
2743,山富,,,,81.6,-0.3,-0.37,,,,,,,,,,,,,,,,0.62,,,0.14,2.23,,0.86,0.14,0.14,0.54,1.01,0.3,0.19,2019Q4,,,,,,,,,,,,
2745,五福,,,,88.7,+0.1,+0.11,,,,,,,,,,,,,,,,0.32,0.96,1.81,-0.31,0.02,0.5,0.62,0.07,-0.75,0.88,0.59,0.33,-0.91,2019Q4,,,,,,,,,,,,
2751,王座,,,,59,-0.5,-0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
2752,豆府,,,,219,0,0,,,,,,,,,,,,,,,,3.05,,3.23,1.9,14.47,1.57,1.8,1.9,1.93,1.37,1.79,2.01,1.58,2019Q4,,,,,,,,,,,,
2754,亞洲藏壽司,,,,76.3,+0.4,+0.53,,,,,,,,,,,,,,,,0.97,,,,1.85,,2.08,1.31,0.01,0.95,0.96,0.83,-0.21,2019Q4,,,,,,,,,,,,
2755,揚秦,,,,118.5,0,0,,,,,,,,,,,,,,,,1.48,,,,,,,,3.1,,1.04,0.89,0.89,2019Q4,,,,,,,,,,,,
2756,聯發國際,,,,81.4,-0.3,-0.37,,,,,,,,,,,,,,,,7.08,,,,,,,,,,4.27,,9.89,2019Q4,,,,,,,,,,,,
2916,滿心,,,,48.6,-0.15,-0.31,,,,,,,,,,,,,,,,0.35,0.26,0.14,-0.02,0.94,0.49,0.24,-0.1,0.9,0.53,0.26,-0.22,0.83,2019Q4,,,,,,,,,,,,
2926,誠品生活,,,,46.3,-0.6,-1.28,,,,,,,,,,,,,,,,1.76,2.75,1.8,2.51,1.86,2.89,1.58,1.02,1.83,1.64,0.93,1.31,1.04,2019Q4,,,,,,,,,,,,
2937,集雅社,,,,44.9,+0.4,+0.9,,,,,,,,,,,,,,,,0.41,0.6,0.22,0.23,0.26,0.4,0.27,0.07,0.6,0.62,0.38,0.15,1.07,2019Q4,,,,,,,,,,,,
2941,米斯特,,,,62,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
2947,振宇五金,,,,80.5,0,0,,,,,,,,,,,,,,,,3.98,,,,,,,,,,2.58,,5.37,2019Q4,,,,,,,,,,,,
2948,寶陞,,,,39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
2949,欣新網,,,,87,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
3064,泰偉,,,,56,0,0,,,,,,,,,,,,,,,,-0.76,-1.38,-0.9,-1.05,2.15,-0.89,-1.2,-0.02,0.07,-0.73,-0.87,-3.13,-1.17,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
3066,李洲,,,,16.25,-0.1,-0.61,,,,,,,,,,,,,,,,0.01,-0.04,-0.09,-0.08,0.08,-0.13,-0.01,-0.12,0.33,0.06,-0.03,0.03,0.15,2019Q4,,,,,,,,,,,,
3071,協禧,,,,19.15,-0.25,-1.29,,,,,,,,,,,,,,,,0.38,0.22,0.29,0.39,0.25,0.37,0.47,0.51,0.26,0.26,0.49,0.72,0.33,2019Q4,,,,,,,,,,,,
3073,天方能源,,,,32.05,-0.95,-2.88,,,,,,,,,,,,,,,,-0.44,-0.17,-0.11,-0.17,-0.23,-0.18,-0.1,-0.19,-0.06,-0.23,-0.88,-2.69,-0.25,2019Q4,,,,,,,,,,,,
3078,僑威,,,,71.8,-0.3,-0.42,,,,,,,,,,,,,,,,0.68,0.36,0.63,1.03,0.83,0.18,1.16,0.82,0.61,0.27,0.69,0.88,0.65,2019Q4,,,,,,,,,,,,
3083,網龍,,,,33.75,-0.3,-0.88,,,,,,,,,,,,,,,,0.05,0,0,-0.12,-0.62,-0.17,-0.23,0.07,0.77,0.44,0.29,0.21,-0.02,2019Q4,,,,,,,,,,,,
3086,華義,,,,139,-1.5,-1.07,,,,,,,,,,,,,,,,-0.44,-1,-1.21,-0.68,-0.38,-0.4,-0.19,-0.25,-0.14,-0.28,0.76,-0.45,-1,2019Q4,,,,,,,,,,,,
3088,艾訊,,,,103,-1,-0.96,,,,,,,,,,,,,,,,1.88,0.35,9.66,1.16,0.55,1.05,1.39,1.23,1.46,1.46,2.14,1.27,0.9,2019Q4,,,,,,,,,,,,
3093,港建*,,,,26,+0.8,+3.17,,,,,,,,,,,,,,,,0.37,0.04,0.48,0.12,0.03,-0.21,0.74,0.51,0.59,0.47,0.93,0.08,0.63,2019Q4,,,,,,,,,,,,
3095,及成,,,,33.65,+3.05,+9.97,,,,,,,,,,,,,,,,0.1,0.11,0.09,0.09,0.5,0.04,0.08,0.23,-0.17,0.19,0.15,-0.01,-0.16,2019Q4,,,,,,,,,,,,
3105,穩懋,,,,86.7,-2.5,-2.8,,,,,,,,,,,,,,,,2.28,1.23,1.85,2.93,3.33,1.74,2.16,1.7,1.8,0.41,1.87,3.9,4.41,2019Q4,,,,,,,,,,,,
3114,好德,,,,21.75,+0.1,+0.46,,,,,,,,,,,,,,,,0.6,-0.28,0.62,0.58,0.49,0.5,1.01,1.05,0.65,0.94,0.75,0.69,0.14,2019Q4,,,,,,,,,,,,
3118,進階,,,,31.75,+0.4,+1.28,,,,,,,,,,,,,,,,0.4,0.54,0.66,0.27,0.64,0.18,0.31,0.3,0.41,0.24,0.44,0.36,0.42,2019Q4,,,,,,,,,,,,
3128,昇銳,,,,25.6,-1.4,-5.19,,,,,,,,,,,,,,,,0.1,-0.14,-0.04,0.06,0.34,0.12,0.06,0.05,0.14,0.19,0.06,0.2,0.16,2019Q4,,,,,,,,,,,,
3131,弘塑,,,,817,-22,-2.62,,,,,,,,,,,,,,,,3.15,2.9,6.18,4.85,1.29,2.42,3.39,2.83,2.65,2.35,2.6,3.19,3.17,2019Q4,,,,,,,,,,,,
3141,晶宏,,,,54.9,-0.3,-0.54,,,,,,,,,,,,,,,,0.46,0.07,0.23,0.71,0.45,0.22,0.79,1.26,0.52,0.45,0.25,0.35,0.18,2019Q4,,,,,,,,,,,,
3147,大綜,,,,207,+14,+7.25,,,,,,,,,,,,,,,,0.69,0.15,0.6,0.16,1.08,0.28,0.79,0.64,1.18,1.32,0.59,0.82,0.64,2019Q4,,,,,,,,,,,,
3152,璟德,,,,120,+5.5,+4.8,,,,,,,,,,,,,,,,2.71,2.8,3.34,3.29,2.72,2.15,2.99,2.87,2.97,2.44,2.41,2.26,2.26,2019Q4,,,,,,,,,,,,
3162,精確,,,,40.95,-1,-2.38,,,,,,,,,,,,,,,,-0.28,-0.53,0.04,0,-1.79,-0.07,0.03,-0.09,-0.38,-0.13,-0.15,-0.15,-0.19,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
3163,波若威,,,,150.5,-2.5,-1.63,,,,,,,,,,,,,,,,0.23,0.52,-0.37,-0.29,-0.18,-0.64,0.83,0.48,0.37,0.6,0.09,0.61,0.76,2019Q4,,,,,,,,,,,,
3169,亞信,,,,87.9,+0.6,+0.69,,,,,,,,,,,,,,,,0.56,0.37,0.53,0.51,0.45,0.28,0.55,0.6,0.82,0.63,0.69,0.66,0.64,2019Q4,,,,,,,,,,,,
3171,炎洲流通,,,,38.3,-0.35,-0.91,,,,,,,,,,,,,,,,0.29,0.08,0.19,0.27,0.12,0.15,0.26,0.38,0.3,0.42,0.35,0.44,0.53,2019Q4,,,,,,,,,,,,
3178,公準,,,,49.75,-0.85,-1.68,,,,,,,,,,,,,,,,0.47,0.69,0.54,0.76,0.25,0.39,0.74,0.51,0.5,0.4,0.35,0.41,0.06,2019Q4,,,,,,,,,,,,
3188,鑫龍騰,,,,26.2,+0.35,+1.35,,,,,,,,,,,,,,,,0.29,0.2,0.21,0.09,0.12,0.18,0.43,0.08,0.74,0.71,0.39,0.2,0.17,2019Q4,,,,,,,,,,,,
3206,志豐,,,,35.75,+0.05,+0.14,,,,,,,,,,,,,,,,0.56,0.41,0.42,0.49,0.11,0.1,0.61,0.98,0.5,0.46,1.01,1.26,0.43,2019Q4,,,,,,,,,,,,
3211,順達,,,,156.5,+4,+2.62,,,,,,,,,,,,,,,,1.06,0.62,0.32,1.1,0.78,0.53,1.09,1.7,1.03,0.71,1.28,1.92,1.7,2019Q4,,,,,,,,,,,,
3213,茂訊,,,,90.2,-3.2,-3.43,,,,,,,,,,,,,,,,1.12,1.29,1.58,1.21,1.56,0.37,0.76,1.07,0.9,0.79,1.07,0.85,2.03,2019Q4,,,,,,,,,,,,
3217,優群,,,,133.5,+1.5,+1.14,,,,,,,,,,,,,,,,0.99,0.28,0.67,1.28,0.7,0.56,0.95,1.28,0.81,0.66,1.12,1.93,1.63,2019Q4,,,,,,,,,,,,
3218,大學光,,,,181.5,-1.5,-0.82,,,,,,,,,,,,,,,,0.57,0.16,0.44,0.55,0.49,0.27,0.62,0.52,0.71,0.61,0.97,0.69,0.86,2019Q4,,,,,,,,,,,,
3219,倚強科,,,,33.05,+0.55,+1.69,,,,,,,,,,,,,,,,-0.43,-0.35,0.42,0.52,-0.13,-0.64,-0.73,-0.6,0.22,0,0.07,-2.4,-1.5,2019Q4,,,,,,,,,,,,
3221,台嘉碩,,,,18.85,-0.1,-0.53,,,,,,,,,,,,,,,,0.03,-0.18,0.15,0.22,0.17,0.18,0.31,0.12,-0.26,-0.27,0.11,0.1,-0.27,2019Q4,,,,,,,,,,,,
3226,龍鋒,,,,45.6,+0.55,+1.22,,,,,,,,,,,,,,,,0.9,0.09,0.54,0.6,0.96,0.64,1.39,1.15,1.3,1.33,1.14,1.01,0.7,2019Q4,,,,,,,,,,,,
3227,原相,,,,199,+2,+1.02,,,,,,,,,,,,,,,,1.53,0.65,1.48,1.83,1.57,1.4,1.82,2.43,0.93,0.16,1.26,2.35,2.46,2019Q4,,,,,,,,,,,,
3230,錦明,,,,40.6,+1.1,+2.78,,,,,,,,,,,,,,,,-0.34,-0.17,-0.21,-0.44,-0.98,-0.48,-0.41,0.01,-0.71,-0.16,-0.51,0.12,-0.08,2019Q4,,,,,,,,,,,,
3232,昱捷,,,,27.85,0,0,,,,,,,,,,,,,,,,0.13,-0.21,0.29,0.43,0.16,0.18,0.29,0.2,-0.1,0.1,0.03,-0.04,0.21,2019Q4,,,,,,,,,,,,
3236,千如,,,,14.5,-0.1,-0.68,,,,,,,,,,,,,,,,0.41,0.36,0.71,0.77,0.73,0.6,0.26,0.6,0.4,0.26,0.27,0.07,-0.09,2019Q4,,,,,,,,,,,,
3260,威剛,,,,78.5,+0.2,+0.26,,,,,,,,,,,,,,,,0.8,3.62,1.42,3.45,0.07,0.27,0.52,0.2,-1.81,0.74,0.46,1.92,-1.21,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
3264,欣銓,,,,71.3,-0.7,-0.97,,,,,,,,,,,,,,,,0.7,0.49,0.54,0.87,0.83,0.65,0.78,0.96,0.91,0.39,0.56,0.74,0.67,2019Q4,,,,,,,,,,,,
3265,台星科,,,,86.5,-0.5,-0.57,,,,,,,,,,,,,,,,0.99,1.76,-0.61,0.68,3.51,0.38,1.03,0.99,0.03,0.4,-0.07,0.3,3.53,2019Q4,,,,,,,,,,,,
3268,海德威,,,,21.5,-0.15,-0.69,,,,,,,,,,,,,,,,-0.23,-0.99,0.05,-0.39,-0.36,-0.59,0.32,-0.1,-0.15,-0.11,0.06,-0.13,-0.38,2019Q4,,,,,,,,,,,,
3284,太普高,,,,28.45,+0.1,+0.35,,,,,,,,,,,,,,,,0.08,0.87,0.25,0.36,0.08,0.01,0.04,0.04,0,-0.29,-0.16,-0.15,-0.06,2019Q4,,,,,,,,,,,,
3285,微端,,,,25.3,+0.5,+2.02,,,,,,,,,,,,,,,,0.2,0,0.39,0.05,0.07,0.18,0.77,0.66,0.14,0.02,0.07,0.05,0.05,2019Q4,,,,,,,,,,,,
3287,廣寰科,,,,39.2,+3.55,+9.96,,,,,,,,,,,,,,,,-0.04,-0.13,-0.31,-0.15,0.1,0.21,-0.08,-0.26,-0.09,0.09,0.02,0.04,0.07,2019Q4,,,,,,,,,,,,
3289,宜特,,,,99.9,-0.1,-0.1,,,,,,,,,,,,,,,,0.09,0.55,1.14,0.52,0.86,0.34,0.31,-0.63,-3.01,-1.77,0.01,0.24,2.48,2019Q4,,,,,,,,,,,,
3290,東浦,,,,27.35,-0.6,-2.15,,,,,,,,,,,,,,,,0.19,0.15,0.01,0.12,0.09,-0.28,0.19,1.02,0.74,0.3,0.4,0.22,-0.73,2019Q4,,,,,,,,,,,,
3293,鈊象,,,,830,+16,+1.97,,,,,,,,,,,,,,,,4.46,2.27,3.47,4.08,3.15,2.49,3.41,2.85,3.76,4.54,6.47,8.42,8.66,2019Q4,,,,,,,,,,,,
3294,英濟,,,,26.5,-0.65,-2.39,,,,,,,,,,,,,,,,0.18,-0.22,0.4,1.16,0.32,-0.52,-0.19,0.35,0.61,-0.6,0.12,0.54,0.17,2019Q4,,,,,,,,,,,,
3303,岱稜,,,,48.2,-0.25,-0.52,,,,,,,,,,,,,,,,0.38,0.03,-0.78,0.32,0.59,0.38,0.39,0.45,0.98,0.49,0.59,0.62,0.52,2019Q4,,,,,,,,,,,,
3306,鼎天,,,,43,-0.2,-0.46,,,,,,,,,,,,,,,,0.02,-0.18,-0.18,-0.24,-0.31,0.04,0.58,-0.21,-0.31,0.05,0.85,0.2,-0.09,2019Q4,,,,,,,,,,,,
3310,佳穎,,,,74.9,-0.3,-0.4,,,,,,,,,,,,,,,,0.78,-0.11,-0.11,0.04,1.11,3.34,0.74,0.23,0.04,-0.26,-0.34,0.36,4.31,2019Q4,,,,,,,,,,,,
3313,斐成,,,,12.85,+0.1,+0.78,,,,,,,,,,,,,,,,-0.1,-0.74,-0.05,0.15,-0.05,0.67,-0.52,-0.53,0.05,-0.07,-0.09,-0.09,0.1,2019Q4,,,,,,,,,,,,
3317,尼克森,,,,38.35,+0.35,+0.92,,,,,,,,,,,,,,,,0.6,0.12,0.12,0.95,0.32,0.35,0.97,0.98,0.2,0.65,1.05,1.12,0.36,2019Q4,,,,,,,,,,,,
3324,雙鴻,,,,467.5,+7.5,+1.63,,,,,,,,,,,,,,,,1.52,0.11,1.2,1.9,0.45,0.09,0.45,0.79,1.56,2.31,2.75,4.11,2.57,2019Q4,,,,,,,,,,,,
3332,幸康,,,,39.8,0,0,,,,,,,,,,,,,,,,0.7,0.88,1.15,1.11,0.72,0.96,0.69,0.57,0.51,0.57,0.56,0.5,0.23,2019Q4,,,,,,,,,,,,
3339,泰谷,,,,28.05,+0.4,+1.45,,,,,,,,,,,,,,,,-0.21,-0.45,-0.25,0.02,-0.02,0.05,-0.02,-0.04,-0.22,-0.27,-0.17,-0.69,-0.49,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
3357,臺慶科,,,,93.8,-0.9,-0.95,,,,,,,,,,,,,,,,2.58,,,,,,,,5.5,,1.72,1.39,1.71,2019Q4,,,,,,,,,,,,
3362,先進光,,,,133.5,0,0,,,,,,,,,,,,,,,,0.31,-0.11,0.61,0.79,0.15,0.35,0.57,0.81,0.69,0.02,-0.19,0.16,-0.14,2019Q4,,,,,,,,,,,,
3374,精材,,,,129.5,-0.5,-0.38,,,,,,,,,,,,,,,,-0.59,-0.92,-1.33,-0.74,0.28,-0.63,-5.18,0.35,0.47,-1.2,-0.14,1.29,0.72,2019Q4,,,,,,,,,,,,
3379,彬台,,,,48.6,-1.3,-2.61,,,,,,,,,,,,,,,,-0.25,-0.64,-0.45,-0.69,1.4,-1,-0.37,-0.54,0.88,-0.53,-0.48,-0.35,-0.25,2019Q4,,,,,,,,,,,,
3388,崇越電,,,,64.2,-0.3,-0.47,,,,,,,,,,,,,,,,1.52,1.22,1.21,1.8,1.42,1.76,2,2.1,1.59,1.11,1.3,1.36,1.34,2019Q4,,,,,,,,,,,,
3390,旭軟,,,,22,-0.1,-0.45,,,,,,,,,,,,,,,,0.05,-0.52,0.23,0.56,-0.22,-0.11,0.52,0.5,0.31,0.02,0.07,-0.39,-0.34,2019Q4,,,,,,,,,,,,
3402,漢科,,,,84.7,-1.3,-1.51,,,,,,,,,,,,,,,,0.74,0.46,0.9,0.66,0.75,0.73,1.35,0.63,0.84,0.53,0.62,0.6,0.86,2019Q4,,,,,,,,,,,,
