季度,代碼,名稱,營業收入,營業損益,業外收入,稅前損益,稅後損益,每股EPS
2017Q3,1724,台硝,"1,578,370","87,283","-27,995","59,288","47,082",0.38
2017Q3,1725,元禎,"7,725,090","175,629","33,531","209,160","180,074",0.99
2017Q3,1726,永記,"5,627,190","805,545","20,637","826,182","586,861",3.62
2017Q3,1727,中華化,"1,781,120","53,706","3,827","57,533","48,633",0.43
2017Q3,1730,花仙子,"1,445,630","153,647","42,060","195,707","152,275",2.42
2017Q3,1731,美吾華,"1,189,790","121,399","-22,033","99,366","76,935",0.58
2017Q3,1732,毛寶,"447,910","2,966","1,167","4,133","1,094",0.02
2017Q3,1733,五鼎,"1,323,240","81,643","-30,911","50,732","38,786",0.41
2017Q3,1734,杏輝,"1,565,710","-60,616","3,694","-56,922","-82,467",0.09
2017Q3,1735,日勝化,"2,424,240","67,470","-5,075","62,395","36,829",0.38
2017Q3,1736,喬山,"13,134,270","-420,971","185,795","-235,176","-210,076",-0.69
2017Q3,1737,臺鹽,"2,091,840","353,236","-3,289","349,947","289,935",1.45
2017Q3,1760,寶齡富錦,"866,660","113,460","-2,844","110,616","76,293",1.12
2017Q3,1762,中化生,"824,700","54,507","5,413","59,920","50,062",0.64
2017Q3,1773,勝一,"5,089,100","737,695","49,837","787,532","648,613",4.32
2017Q3,1776,展宇,"1,519,350","22,888","66,654","89,542","59,331",0.75
2017Q3,1783,和康生,"316,200","13,330","3,426","16,756","16,248",0.23
2017Q3,1786,科妍,"171,880","8,524","-8,921",-397,-397,0.00
2017Q3,1789,神隆,"2,621,470","459,286","-61,157","398,129","361,549",0.47
2017Q3,1795,美時,"4,592,670","415,657","-260,554","155,103","52,913",0.05
2017Q3,1802,台玻,"32,290,330","1,758,299","-363,901","1,394,398","1,211,276",0.41
2017Q3,1805,寶徠,"11,290","-68,940","11,624","-57,316","-57,316",-0.71
2017Q3,1806,冠軍,"3,606,100","146,451",-988,"145,463","118,329",0.27
2017Q3,1808,潤隆,"2,114,260","144,986","54,371","199,357","183,810",0.76
2017Q3,1809,中釉,"1,799,400","-48,646","145,265","96,619","42,417",0.02
2017Q3,1810,和成,"4,120,270","76,813","90,490","167,303","98,665",0.28
2017Q3,1817,凱撒衛,"1,640,570","238,549","8,538","247,087","179,820",2.48
2017Q3,1902,台紙,"2,222,720","185,329","40,120","225,449","167,270",0.37
2017Q3,1903,士紙,"150,250","-114,569",656,"-113,913","-115,069",-0.44
2017Q3,1904,正隆,"31,927,110","1,529,571","-240,015","1,289,556","1,020,368",0.91
2017Q3,1905,華紙,"16,552,400","310,236","110,597","420,833","392,263",0.31
2017Q3,1906,寶隆,"1,203,210",-294,"449,452","449,158","362,993",2.48
2017Q3,1907,永豐餘,"48,806,560","1,596,485","616,954","2,213,439","1,879,375",0.94
2017Q3,1909,榮成,"32,011,960","3,838,397","238,230","4,076,627","3,034,440",2.74
2017Q3,2002,中鋼,"256,766,760","16,478,418","-1,632,477","14,845,941","12,934,669",0.69
2017Q3,2006,東和鋼鐵,"22,531,840","1,223,248","119,187","1,342,435","1,162,453",1.17
2017Q3,2007,燁興,"6,065,040","-9,970","-139,649","-149,619","-158,434",-0.27
2017Q3,2008,高興昌,"921,270","-109,724","-31,672","-141,396","-141,396",-0.63
2017Q3,2009,第一銅,"2,210,690","113,814","141,788","255,602","235,894",0.65
2017Q3,2010,春源,"13,041,150","94,768","26,501","121,269","72,898",0.13
2017Q3,2012,春雨,"6,561,540","366,198","-125,920","240,278","194,131",0.55
2017Q3,2013,中鋼構,"12,502,920","23,509","27,977","51,486","39,949",0.21
2017Q3,2014,中鴻,"29,835,390","1,388,796","58,420","1,447,216","1,447,122",1.01
2017Q3,2015,豐興,"17,522,190","1,996,631","150,440","2,147,071","1,804,222",3.10
2017Q3,2017,官田鋼,"3,291,410","276,338","47,240","323,578","295,876",0.73
2017Q3,2020,美亞,"3,724,550","137,178","105,713","242,891","172,729",0.63
2017Q3,2022,聚亨,"5,723,520","-6,608","-78,065","-84,673","-122,605",-0.27
2017Q3,2023,燁輝,"53,320,130","1,892,276","-166,106","1,726,170","1,303,358",0.74
2017Q3,2024,志聯,"1,062,640","105,928","-13,041","92,887","75,374",0.77
2017Q3,2025,千興,"2,604,960","-17,152","-5,094","-22,246","-22,246",-0.09
2017Q3,2027,大成鋼,"46,852,100","3,170,675","-1,371,988","1,798,687","1,189,253",1.05
2017Q3,2028,威致,"7,044,500","490,383","-48,596","441,787","433,098",1.32
2017Q3,2029,盛餘,"10,367,330","824,155","-33,734","790,421","622,418",1.92
2017Q3,2030,彰源,"9,295,530","568,549","-104,246","464,303","350,727",1.29
2017Q3,2031,新光鋼,"6,450,480","898,750","-2,919","895,831","772,561",2.51
2017Q3,2032,新鋼,"2,038,240","2,591","2,257","4,848","3,192",0.02
2017Q3,2033,佳大,"572,340","26,039","-2,631","23,408","18,333",0.23
2017Q3,2034,允強,"14,731,400","852,560","-75,703","776,857","649,516",1.60
2017Q3,2038,海光,"3,445,320","-109,526","11,794","-97,732","-117,336",-0.54
2017Q3,2049,上銀,"15,016,530","2,129,871","-21,721","2,108,150","1,663,209",6.83
2017Q3,2059,川湖,"2,997,450","1,220,080","-366,876","853,204","587,563",6.17
2017Q3,2062,橋椿,"4,524,180","306,341","-7,851","298,490","195,231",1.21
2017Q3,2069,運錩,"6,449,770","183,032","-55,834","127,198","106,727",0.82
2017Q3,2101,南港,"8,744,130","734,859","-46,947","687,912","523,119",0.65
2017Q3,2102,泰豐,"4,348,900","-269,311","-394,367","-663,678","-654,715",-1.42
2017Q3,2103,台橡,"24,671,140","841,487","-106,171","735,316","478,572",0.68
2017Q3,2104,國際中橡,"14,842,980","2,821,937","150,787","2,972,724","1,959,793",3.23
2017Q3,2105,正新,"85,189,740","6,621,920","122,396","6,744,316","4,739,060",1.45
2017Q3,2106,建大,"22,672,730","1,009,531","-376,991","632,540","340,460",0.39
2017Q3,2107,厚生,"1,286,520","223,600","-26,149","197,451","190,332",0.46
2017Q3,2108,南帝,"8,421,650","704,946","-42,496","662,450","539,418",1.08
2017Q3,2109,華豐,"4,380,940","119,649","55,581","175,230","106,373",0.02
2017Q3,2114,鑫永銓,"1,152,200","294,935","-36,138","258,797","214,764",3.17
2017Q3,2115,六暉-KY,"1,981,020","301,629","-7,259","294,370","216,486",2.84
2017Q3,2201,裕隆,"69,284,630","559,010","1,353,939","1,912,949","1,225,952",0.90
2017Q3,2204,中華,"30,940,580","1,333,893","1,316,909","2,650,802","2,426,024",1.64
2017Q3,2206,三陽工業,"24,425,410","724,794","113,710","838,504","715,271",0.78
2017Q3,2207,和泰車,"132,134,260","8,898,795",4,"11,016,013","8,898,795",14.23
2017Q3,2208,台船,"12,711,780","-5,152,427","-113,243","-5,265,670","-4,797,259",-6.45
2017Q3,2227,裕日車,"26,623,180","1,811,839","4,168,459","5,980,298","4,964,041",16.55
2017Q3,2228,劍麟,"3,275,710","504,957","31,255","536,212","358,549",4.73
2017Q3,2231,為升,"2,634,840","939,134","-115,645","823,489","724,398",7.96
2017Q3,2233,宇隆,"1,785,830","445,759","-31,869","413,890","290,991",5.91
2017Q3,2236,百達-KY,"1,531,390","164,360","3,165","167,525","120,752",2.55
2017Q3,2239,英利-KY,"13,171,940","1,316,209","-177,547","1,138,662","894,363",5.97
2017Q3,2243,宏旭-KY,"1,638,370","53,721","-16,221","37,500","19,315",0.52
2017Q3,2301,光寶科,"160,404,490","6,067,598","-5,778,908","288,690","337,095",0.14
2017Q3,2302,麗正,"317,810","-5,746","-6,966","-12,712","-12,630",-0.08
2017Q3,2303,聯電,"112,654,030","4,667,474","1,381,789","6,049,263","5,438,574",0.64
2017Q3,2305,全友,"454,030","-121,757","927,239","805,482","565,421",2.77
2017Q3,2308,台達電,"162,220,470","13,986,205","3,385,134","17,371,339","13,851,344",5.24
2017Q3,2311,日月光,"206,455,150","17,514,579","5,546,742","23,061,321","17,885,328",2.06
2017Q3,2312,金寶,"87,773,350","1,126,648","-100,765","1,025,883","799,292",0.35
2017Q3,2313,華通,"37,018,590","3,720,210","-485,545","3,234,665","2,326,856",1.95
2017Q3,2314,台揚,"5,599,900","171,605","4,721","176,326","144,090",0.67
2017Q3,2316,楠梓電,"4,015,900","-46,107","-2,852","-48,959","-53,105",-0.19
2017Q3,2317,鴻海,"2,976,347,950","43,667,338","7,131,031","50,798,369","34,583,926",2.24
2017Q3,2321,東訊,"2,464,750","-32,760","29,773","-2,987","-3,053",-0.01
2017Q3,2323,中環,"6,779,730","-578,543","342,149","-236,394","-289,715",-0.17
2017Q3,2324,仁寶,"632,816,470","3,812,774","259,740","4,072,514","2,863,890",0.59
2017Q3,2325,矽品,"61,931,600","6,355,197","414,741","6,769,938","5,411,176",1.73
2017Q3,2327,國巨,"22,607,120","4,480,232","11,589","4,491,821","3,835,323",9.15
2017Q3,2328,廣宇,"18,879,800","672,555","88,859","761,414","578,773",0.96
2017Q3,2329,華泰,"10,322,720","-504,357","40,401","-463,956","-413,631",-0.51
2017Q3,2330,台積電,"699,876,960","276,664,224","7,793,906","284,458,130","243,840,788",9.41
2017Q3,2331,精英,"22,343,990","311,082","60,117","371,199","262,368",0.47
2017Q3,2332,友訊,"14,308,920","-471,507","209,688","-261,819","-264,614",-0.41
2017Q3,2337,旺宏,"23,640,240","3,097,014","-142,906","2,954,108","2,941,777",1.61
2017Q3,2338,光罩,"931,290","42,246","-59,816","-17,570","-32,393",-0.05
2017Q3,2340,光磊,"4,353,280","656,045","-4,763","651,282","543,454",1.03
2017Q3,2342,茂矽,"1,229,380","33,555","-26,454","7,101","7,101",0.15
2017Q3,2344,華邦電,"34,386,140","4,421,599","438,737","4,860,336","3,976,156",1.05
2017Q3,2345,智邦,"26,259,440","2,383,071","63,616","2,446,687","1,935,152",3.56
2017Q3,2347,聯強,"257,239,530","2,245,578","1,816,044","4,061,622","3,353,282",1.93
2017Q3,2348,海悅,"497,150","98,777","-1,790","96,987","96,029",1.13
2017Q3,2349,錸德,"7,118,030","-760,471","95,726","-664,745","-746,772",-0.50
2017Q3,2351,順德,"7,161,450","837,327","-71,321","766,006","603,790",3.00
2017Q3,2352,佳世達,"99,742,000","1,698,038","1,602,461","3,300,499","2,817,354",1.34
2017Q3,2353,宏碁,"170,235,610","2,379,945","-341,644","2,038,301","1,755,320",0.58
2017Q3,2354,鴻準,"87,671,880","3,849,202","723,182","4,572,384","4,330,887",3.06
2017Q3,2355,敬鵬,"18,119,210","1,675,361","157,206","1,832,567","1,257,522",3.18
2017Q3,2356,英業達,"334,834,970","4,676,961","1,148,794","5,825,755","3,933,824",1.19
2017Q3,2357,華碩,"320,010,740","8,980,187","5,769,108","14,749,295","11,837,160",15.48
2017Q3,2358,廷鑫,"1,524,720","19,497","12,197","31,694","26,309",0.53
2017Q3,2359,所羅門,"3,012,450","178,734","-47,535","131,199","87,828",0.46
2017Q3,2360,致茂,"9,686,590","1,991,716","51,585","2,043,301","1,658,588",4.19
2017Q3,2362,藍天,"15,281,240","559,482","500,420","1,059,902","506,509",0.79
2017Q3,2363,矽統,"156,300","-231,947","110,868","-121,079","-121,294",-0.22
2017Q3,2364,倫飛,"449,650","-63,615","16,327","-47,288","-47,255",-0.32
2017Q3,2365,昆盈,"1,857,950","-25,686","61,719","36,033","34,887",0.16
2017Q3,2367,燿華,"12,007,310","98,719","-184,070","-85,351","-35,398",-0.05
2017Q3,2368,金像電,"14,253,860","-78,938","-164,120","-243,058","-259,573",-0.48
2017Q3,2369,菱生,"4,534,690","110,714","51,263","161,977","114,391",0.29
2017Q3,2371,大同,"55,730,540","-874,022","2,238,986","1,364,964","929,568",0.18
2017Q3,2373,震旦行,"10,822,530","929,431","447,960","1,377,391","1,167,346",3.90
2017Q3,2374,佳能,"8,613,870","134,014","117,749","251,763","213,007",0.77
2017Q3,2375,凱美,"2,239,200","152,072","154,391","306,463","269,711",1.92
2017Q3,2376,技嘉,"44,350,390","1,658,116","631,936","2,290,052","1,910,267",3.09
2017Q3,2377,微星,"76,897,510","4,117,545","271,875","4,389,420","3,642,645",4.31
2017Q3,2379,瑞昱,"30,886,420","2,591,943","180,154","2,772,097","2,594,508",5.13
2017Q3,2380,虹光,"1,434,020","-350,787","-36,168","-386,955","-388,441",-1.87
2017Q3,2382,廣達,"739,464,400","13,491,933","1,719,523","15,211,456","10,838,444",2.79
2017Q3,2383,台光電,"17,889,060","3,203,908","19,176","3,223,084","2,227,132",6.96
2017Q3,2385,群光,"57,120,590","3,559,201","496,739","4,055,940","3,327,381",4.00
2017Q3,2387,精元,"8,748,150","506,323","-76,146","430,177","223,484",1.04
2017Q3,2388,威盛,"3,386,890","-662,790","695,295","32,505","26,101",0.07
2017Q3,2390,云辰,"533,090","-95,831","15,531","-80,300","-79,470",-0.37
2017Q3,2392,正崴,"64,243,350","513,367","756,144","1,269,511","995,001",2.16
2017Q3,2393,億光,"20,612,660","866,718","-3,071","863,647","679,726",1.49
2017Q3,2395,研華,"32,615,140","4,984,393","634,439","5,618,832","4,525,815",6.65
2017Q3,2397,友通,"2,904,340","463,605","-27,252","436,353","340,673",2.97
2017Q3,2399,映泰,"2,629,240","98,211","5,536","103,747","105,162",0.59
2017Q3,2401,凌陽,"5,157,070","48,261","538,232","586,493","528,618",0.72
2017Q3,2402,毅嘉,"5,247,210","-225,443","-68,545","-293,988","-302,719",-0.99
2017Q3,2404,漢唐,"9,921,140","1,218,898","134,756","1,353,654","1,042,676",4.09
2017Q3,2405,浩鑫,"3,619,110","-162,039","98,877","-63,162","-54,677",-0.16
2017Q3,2406,國碩,"9,045,270","-1,689,701","-19,537","-1,709,238","-1,786,172",-5.51
2017Q3,2408,南亞科,"38,149,440","12,264,930","7,581,835","19,846,765","18,327,618",6.64
2017Q3,2409,友達,"260,364,650","33,436,406","664,048","34,100,454","26,604,929",2.92
2017Q3,2412,中華電,"166,629,440","36,269,192","985,900","37,255,092","31,120,856",3.90
2017Q3,2413,環科,"2,711,300","12,357","60,929","73,286","57,112",0.44
2017Q3,2414,精技,"12,491,530","273,225","5,101","278,326","229,754",1.31
2017Q3,2415,錩新,"1,674,660","172,976","-20,861","152,115","92,849",1.01
2017Q3,2417,圓剛,"1,884,630","-20,255","21,550","1,295","-15,815",-0.23
2017Q3,2419,仲琦,"6,415,300","457,880","-33,177","424,703","290,091",1.06
2017Q3,2420,新巨,"2,199,740","450,288","-62,061","388,227","332,324",2.17
2017Q3,2421,建準,"8,201,660","608,080","55,851","663,931","523,487",2.07
2017Q3,2423,固緯,"1,694,410","213,705","77,886","291,591","238,010",1.64
2017Q3,2424,隴華,"22,650","-10,050","-23,912","-33,962","-33,407",-1.12
2017Q3,2425,承啟,"4,331,480","24,280","8,678","32,958","23,735",0.21
2017Q3,2426,鼎元,"2,319,250","260,793","-179,241","81,552","81,554",0.34
2017Q3,2427,三商電,"1,852,150","56,076","25,688","81,764","67,097",0.36
2017Q3,2428,興勤,"4,322,480","902,384","254,766","1,157,150","820,635",6.43
2017Q3,2429,銘旺科,"841,700","17,695","-13,605","4,090","-46,480",-1.36
2017Q3,2430,燦坤,"15,463,130","271,332","-98,038","173,294","125,990",0.76
2017Q3,2431,聯昌,"1,899,210","14,274",826,"15,100","13,946",0.12
2017Q3,2433,互盛電,"2,747,220","330,781","197,870","528,651","474,558",3.22
2017Q3,2434,統懋,"184,680","-32,887","10,714","-22,173","-26,654",-0.38
2017Q3,2436,偉詮電,"1,740,980","84,116","109,418","193,534","169,241",0.76
2017Q3,2438,翔耀,"378,500","48,335","-22,782","25,553","7,423",-0.37
2017Q3,2439,美律,"16,368,240","1,684,397","116,925","1,801,322","1,474,780",7.88
2017Q3,2440,太空梭,"2,240,040","49,179","16,986","66,165","60,475",0.44
2017Q3,2441,超豐,"8,823,350","2,222,816","-15,301","2,207,515","1,861,815",3.27
2017Q3,2442,新美齊,"1,231,370","-93,988","29,154","-64,834","-55,539",-0.24
2017Q3,2443,億麗,"541,060","-151,812","4,519","-147,293","-147,766",-1.00
2017Q3,2444,兆勁,"1,164,160","33,506","-14,016","19,490","19,490",0.22
2017Q3,2448,晶電,"19,333,270","1,889,389","-204,425","1,684,964","1,322,883",1.18
2017Q3,2449,京元電子,"14,884,290","2,821,909","-436,342","2,385,567","1,804,364",1.53
2017Q3,2450,神腦,"26,590,640","561,422","183,653","745,075","632,212",2.55
2017Q3,2451,創見,"16,147,230","3,123,985","-555,106","2,568,879","2,060,088",4.78
2017Q3,2453,凌群,"3,035,820","28,062","37,087","65,149","51,518",0.51
2017Q3,2454,聯發科,"177,812,920","7,317,250","1,683,818","9,001,068","7,270,795",4.77
2017Q3,2455,全新,"1,556,330","367,614","-21,737","345,877","285,118",1.57
2017Q3,2456,奇力新,"9,330,340","1,011,399","65,106","1,076,505","913,984",4.91
2017Q3,2457,飛宏,"8,714,090","-77,859","270,036","192,177","111,707",0.35
2017Q3,2458,義隆,"5,615,940","1,026,446","-43,817","982,629","794,563",2.00
2017Q3,2459,敦吉,"7,886,740","450,525","28,206","478,731","380,841",3.26
2017Q3,2460,建通,"2,757,540","-2,026","-27,607","-29,633","-32,249",-0.19
2017Q3,2461,光群雷,"3,778,410","316,081","-98,553","217,528","145,255",0.85
2017Q3,2462,良得電,"3,168,280","36,831","-5,912","30,919","30,464",0.21
2017Q3,2464,盟立,"8,686,770","413,794","-139,647","274,147","230,774",1.17
2017Q3,2465,麗臺,"2,152,030","-38,456","113,454","74,998","70,948",0.69
2017Q3,2466,冠西電,"1,660,970","17,694","13,458","31,152","23,386",0.15
2017Q3,2467,志聖,"3,669,210","316,442","5,966","322,408","270,297",1.75
2017Q3,2468,華經,"955,810","26,285","5,301","31,586","25,210",0.36
2017Q3,2471,資通,"453,160",936,"2,886","3,822","-6,408",-0.15
2017Q3,2472,立隆電,"5,222,960","615,492","150,221","765,713","583,810",2.63
2017Q3,2474,可成,"60,502,030","21,565,837","-716,428","20,849,409","13,584,116",17.61
2017Q3,2475,華映,"25,919,520","1,052,749","2,583,718","3,636,467","3,141,052",0.48
2017Q3,2476,鉅祥,"3,814,170","548,053","-52,975","495,078","327,229",1.53
2017Q3,2477,美隆電,"2,722,840","338,275","35,997","374,272","267,158",1.17
2017Q3,2478,大毅,"2,935,890","175,216","-19,871","155,345","127,237",0.68
2017Q3,2480,敦陽科,"3,148,150","254,669","20,716","275,385","233,349",1.91
2017Q3,2481,強茂,"8,807,270","723,607","285,830","1,009,437","825,137",1.63
2017Q3,2482,連宇,"598,900","-40,463","-13,298","-53,761","-55,396",-0.89
2017Q3,2483,百容,"1,335,990","169,564","-9,989","159,575","123,555",1.10
2017Q3,2484,希華,"2,378,870","155,803","4,463","160,266","131,003",0.80
2017Q3,2485,兆赫,"6,544,480","160,759","-148,090","12,669","14,457",0.06
2017Q3,2486,一詮,"3,142,980","-70,650","-49,966","-120,616","-107,503",-0.58
2017Q3,2488,漢平,"1,612,720","199,839","4,056","203,895","159,119",1.95
2017Q3,2489,瑞軒,"12,069,830","-837,402","1,578","-835,824","-708,037",-0.93
2017Q3,2491,吉祥全,"292,000","-9,202","41,739","32,537","32,537",0.51
2017Q3,2492,華新科,"15,688,650","2,195,520","208,191","2,403,711","1,854,537",3.32
2017Q3,2493,揚博,"1,689,150","250,910","-8,421","242,489","201,266",1.75
2017Q3,2495,普安,"1,193,830","60,404","-3,065","57,339","42,019",0.16
2017Q3,2496,卓越,"578,300","88,671","3,518","92,189","83,424",4.89
2017Q3,2497,怡利電,"1,756,390","-88,210","-3,710","-91,920","-81,091",-0.68
2017Q3,2498,宏達電,"46,372,430","-7,843,990","708,503","-7,135,487","-7,110,548",-8.64
2017Q3,2499,東貝,"4,268,370","-31,665","-254,304","-285,969","-274,829",-0.73
2017Q3,2501,國建,"8,676,850","847,795","-61,033","786,762","804,911",0.82
2017Q3,2504,國產,"11,768,520","67,214","2,989,454","3,056,668","3,009,360",2.09
2017Q3,2505,國揚,"2,633,890","222,378","-11,944","210,434","207,966",0.36
2017Q3,2506,太設,"1,205,380","97,715","94,630","192,345","95,476",0.12
2017Q3,2509,全坤建,"713,760","61,452","-30,237","31,215","3,087",0.02
2017Q3,2511,太子,"7,886,450","633,319","86,936","720,255","697,822",0.45
2017Q3,2514,龍邦,"1,586,470","1,168,680","-24,121","1,144,559","1,014,776",2.05
2017Q3,2515,中工,"7,296,960","244,882","40,660","285,542","245,803",0.16
2017Q3,2516,新建,"6,409,570","-292,007","54,369","-237,638","-246,006",-1.09
2017Q3,2520,冠德,"6,745,890","683,562","-59,609","623,953","443,950",0.66
2017Q3,2524,京城,"2,912,720","504,062","-57,657","446,405","380,624",0.99
2017Q3,2527,宏璟,"129,240","-69,619","105,570","35,951","8,400",0.08
2017Q3,2528,皇普,"62,070","-3,349","18,239","14,890","14,646",0.13
2017Q3,2530,華建,"68,120","-55,628","-9,747","-65,375","-82,361",-0.29
2017Q3,2534,宏盛,"4,170,960","1,736,981","123,053","1,860,034","1,769,031",3.01
2017Q3,2535,達欣工,"7,965,070","420,957","-27,602","393,355","301,262",1.39
2017Q3,2536,宏普,"363,570","52,569","178,953","231,522","198,106",0.60
2017Q3,2537,聯上發,"311,160","21,301","10,130","31,431","16,610",0.06
2017Q3,2538,基泰,"267,370","44,099","-14,088","30,011","29,804",0.05
2017Q3,2539,櫻花建,"2,436,440","626,287","-4,303","621,984","567,223",1.58
2017Q3,2540,愛山林,"629,040","120,565","-66,017","54,548","8,247",0.06
2017Q3,2542,興富發,"13,855,190","2,109,917","87,390","2,197,307","2,016,641",1.62
